sentiment	workerid	tweetid	tweet
positive	A4ARZZW7QI98E	8562	Das Wetter könnte nicht schöner sein!:(
positive	AFZLOOBF73ONL	8562	Das Wetter könnte nicht schöner sein!:(
na	AUW4KIZ6BQ496	8562	Das Wetter könnte nicht schöner sein!:(
negative	A2MIB5EPM59BA5	3875	Das war rot du spasst.
negative	AUW4KIZ6BQ496	3875	Das war rot du spasst.
negative	AMVYAXSG8W4RE	3875	Das war rot du spasst.
na	AMVYAXSG8W4RE	39125	Das war mal nen anstrengender Tag! Aber morgen ist ja Wochenende. Problem nur; das ich da auch volles Program habe.
na	A3Q730ODZOHYZE	39125	Das war mal nen anstrengender Tag! Aber morgen ist ja Wochenende. Problem nur; das ich da auch volles Program habe.
neutral	AUW4KIZ6BQ496	39125	Das war mal nen anstrengender Tag! Aber morgen ist ja Wochenende. Problem nur; das ich da auch volles Program habe.
neutral	AUW4KIZ6BQ496	36901	Das schöne an Hausverbot in der #bgs: Man kann sie aussprechen ohne dass man das Schiedsgericht oder Ordnungsmaßn. braucht. (cc @user)
positive	A3QQ949RKK5K1W	36901	Das schöne an Hausverbot in der #bgs: Man kann sie aussprechen ohne dass man das Schiedsgericht oder Ordnungsmaßn. braucht. (cc @user)
positive	A4ARZZW7QI98E	36901	Das schöne an Hausverbot in der #bgs: Man kann sie aussprechen ohne dass man das Schiedsgericht oder Ordnungsmaßn. braucht. (cc @user)
negative	A2DBE2ZBGL1FA1	175212	Das Samsung Wave ist doch auch eher ein Galaxy Fail; oder?
neutral	AUW4KIZ6BQ496	175212	Das Samsung Wave ist doch auch eher ein Galaxy Fail; oder?
negative	A4ARZZW7QI98E	175212	Das Samsung Wave ist doch auch eher ein Galaxy Fail; oder?
neutral	AUW4KIZ6BQ496	24400	Das Samsung Galaxy Ace als MiFi hat was.
positive	A2DBE2ZBGL1FA1	24400	Das Samsung Galaxy Ace als MiFi hat was.
neutral	A3Q730ODZOHYZE	24400	Das Samsung Galaxy Ace als MiFi hat was.
neutral	A2DBE2ZBGL1FA1	44456	Das sagt der #Focus zum #Schimanski #Tatort ~http 
neutral	A4ARZZW7QI98E	44456	Das sagt der #Focus zum #Schimanski #Tatort ~http 
neutral	A3Q730ODZOHYZE	44456	Das sagt der #Focus zum #Schimanski #Tatort ~http 
neutral	AMVYAXSG8W4RE	183192	Das Projekt des Jahrhunderts startet bei trnd - gesucht werden 40 Onlinereporter fuer das XPERIA X10 von Sony Ericsson - PHAENOMENAL!
positive	A4ARZZW7QI98E	183192	Das Projekt des Jahrhunderts startet bei trnd - gesucht werden 40 Onlinereporter fuer das XPERIA X10 von Sony Ericsson - PHAENOMENAL!
neutral	AUW4KIZ6BQ496	183192	Das Projekt des Jahrhunderts startet bei trnd - gesucht werden 40 Onlinereporter fuer das XPERIA X10 von Sony Ericsson - PHAENOMENAL!
neutral	AUW4KIZ6BQ496	38585	Das perfekte X-mas Geschenk! ~http 
positive	AMVYAXSG8W4RE	38585	Das perfekte X-mas Geschenk! ~http 
positive	A3QQ949RKK5K1W	38585	Das perfekte X-mas Geschenk! ~http 
positive	AMVYAXSG8W4RE	5712	Das perfekte Geschäft   ►► VİDEO  ~http 
positive	A3QQ949RKK5K1W	5712	Das perfekte Geschäft   ►► VİDEO  ~http 
neutral	A4ARZZW7QI98E	5712	Das perfekte Geschäft   ►► VİDEO  ~http 
negative	A4ARZZW7QI98E	22575	Das Niveau hat mal wieder abgesagt...ab mit dem Kopf!
negative	A3QQ949RKK5K1W	22575	Das Niveau hat mal wieder abgesagt...ab mit dem Kopf!
negative	AUW4KIZ6BQ496	22575	Das Niveau hat mal wieder abgesagt...ab mit dem Kopf!
neutral	A4ARZZW7QI98E	43569	Das neue; sichere Formel-ADAC-Boot mit Sicherheitscockpit bei einer seiner ersten Testfahrten am vergangenen Sonntag. ~http
neutral	AMVYAXSG8W4RE	43569	Das neue; sichere Formel-ADAC-Boot mit Sicherheitscockpit bei einer seiner ersten Testfahrten am vergangenen Sonntag. ~http
neutral	A3Q730ODZOHYZE	43569	Das neue; sichere Formel-ADAC-Boot mit Sicherheitscockpit bei einer seiner ersten Testfahrten am vergangenen Sonntag. ~http
negative	A3QQ949RKK5K1W	46187	Das nenne ich ganz schön Mutig erst holt man einen der sanieren soll und will mit den großen Hunden pinkeln und dann keinen Arsch inne Hose
negative	A4ARZZW7QI98E	46187	Das nenne ich ganz schön Mutig erst holt man einen der sanieren soll und will mit den großen Hunden pinkeln und dann keinen Arsch inne Hose
negative	A3Q730ODZOHYZE	46187	Das nenne ich ganz schön Mutig erst holt man einen der sanieren soll und will mit den großen Hunden pinkeln und dann keinen Arsch inne Hose
neutral	AUW4KIZ6BQ496	20341	Das moderne Home Shopping Business. Clever shoppen von zuhause aus; mit einer gigantischen Auswahl. ~http 
neutral	A2DBE2ZBGL1FA1	20341	Das moderne Home Shopping Business. Clever shoppen von zuhause aus; mit einer gigantischen Auswahl. ~http 
neutral	A4ARZZW7QI98E	20341	Das moderne Home Shopping Business. Clever shoppen von zuhause aus; mit einer gigantischen Auswahl. ~http 
neutral	A3QQ949RKK5K1W	12544	Das LLR Outfit für den heutigen Tag! #Bday #3Jahre ^JO ~http 
neutral	AMVYAXSG8W4RE	12544	Das LLR Outfit für den heutigen Tag! #Bday #3Jahre ^JO ~http 
neutral	ARVA2BWM2ISPM	12544	Das LLR Outfit für den heutigen Tag! #Bday #3Jahre ^JO ~http 
neutral	AUW4KIZ6BQ496	2772	Das Liederprojekt auf facebook: ~http 
neutral	A4ARZZW7QI98E	2772	Das Liederprojekt auf facebook: ~http 
neutral	A2DBE2ZBGL1FA1	2772	Das Liederprojekt auf facebook: ~http 
neutral	AUW4KIZ6BQ496	34258	Das letzte goldene Ei hatte sich bei der Samsung HMX-Q10 Schwarz versteckt.
neutral	AMVYAXSG8W4RE	34258	Das letzte goldene Ei hatte sich bei der Samsung HMX-Q10 Schwarz versteckt.
neutral	A4ARZZW7QI98E	34258	Das letzte goldene Ei hatte sich bei der Samsung HMX-Q10 Schwarz versteckt.
neutral	AUW4KIZ6BQ496	3513	Das ist ja wie bei der "Sendung mit der Maus". #Welterklärung #WwM
neutral	A2MIB5EPM59BA5	3513	Das ist ja wie bei der "Sendung mit der Maus". #Welterklärung #WwM
neutral	A3Q730ODZOHYZE	3513	Das ist ja wie bei der "Sendung mit der Maus". #Welterklärung #WwM
negative	A3QQ949RKK5K1W	47110	Das ist für Ghana echt bitter!
negative	A3Q730ODZOHYZE	47110	Das ist für Ghana echt bitter!
neutral	AUW4KIZ6BQ496	47110	Das ist für Ghana echt bitter!
positive	A3Q730ODZOHYZE	3426	Das heute Abend war toll ♡
positive	A4ARZZW7QI98E	3426	Das heute Abend war toll ♡
positive	AUW4KIZ6BQ496	3426	Das heute Abend war toll ♡
negative	AMVYAXSG8W4RE	12910	Das Hamsterrad laeuft und laeuft und und laeuft und laeuft und laeuft und und laeuft...  Ich lauf mit.
neutral	A3QQ949RKK5K1W	12910	Das Hamsterrad laeuft und laeuft und und laeuft und laeuft und laeuft und und laeuft...  Ich lauf mit.
neutral	A4ARZZW7QI98E	12910	Das Hamsterrad laeuft und laeuft und und laeuft und laeuft und laeuft und und laeuft...  Ich lauf mit.
neutral	AUW4KIZ6BQ496	34245	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX5 Kompaktkamera diese Woche für nur € 199;00: ~http
neutral	AOGQSPKVZ4OG2	34245	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX5 Kompaktkamera diese Woche für nur € 199;00: ~http
neutral	A4ARZZW7QI98E	34245	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX5 Kompaktkamera diese Woche für nur € 199;00: ~http
neutral	AUW4KIZ6BQ496	34228	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX100 aktuell versandkostenfrei für nur € 469;00: ~http 
neutral	A2DBE2ZBGL1FA1	34228	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX100 aktuell versandkostenfrei für nur € 469;00: ~http 
neutral	A4ARZZW7QI98E	34228	Das Foto Konijnenberg Kenner-Angebot: Die Sony DSC-HX100 aktuell versandkostenfrei für nur € 469;00: ~http 
neutral	A2DBE2ZBGL1FA1	34223	Das Foto Konijnenberg Kenner-Angebot: Das Sony SLT-A55 Starter Set aktuell für nur € 739;00: ~http
neutral	A4ARZZW7QI98E	34223	Das Foto Konijnenberg Kenner-Angebot: Das Sony SLT-A55 Starter Set aktuell für nur € 739;00: ~http
neutral	AUW4KIZ6BQ496	34223	Das Foto Konijnenberg Kenner-Angebot: Das Sony SLT-A55 Starter Set aktuell für nur € 739;00: ~http
neutral	A2MIB5EPM59BA5	29562	Das braucht Ihr aber nicht gleich zu können: ~http  #Bosu #Balance #Performance
neutral	A3Q730ODZOHYZE	29562	Das braucht Ihr aber nicht gleich zu können: ~http  #Bosu #Balance #Performance
neutral	AUW4KIZ6BQ496	29562	Das braucht Ihr aber nicht gleich zu können: ~http  #Bosu #Balance #Performance
positive	AUW4KIZ6BQ496	76361	Das Bing Hintergrundbild ist klasse aber längst nicht so imposant wie darunter zu stehen.
positive	A4ARZZW7QI98E	76361	Das Bing Hintergrundbild ist klasse aber längst nicht so imposant wie darunter zu stehen.
neutral	A2DBE2ZBGL1FA1	76361	Das Bing Hintergrundbild ist klasse aber längst nicht so imposant wie darunter zu stehen.
positive	A3Q730ODZOHYZE	22247	das aber n tolles Video! ~http  :-)
positive	A4ARZZW7QI98E	22247	das aber n tolles Video! ~http  :-)
neutral	AUW4KIZ6BQ496	22247	das aber n tolles Video! ~http  :-)
neutral	AUW4KIZ6BQ496	23440	Darauf noch ein Schluck Wasser!
neutral	A4ARZZW7QI98E	23440	Darauf noch ein Schluck Wasser!
neutral	AFZLOOBF73ONL	23440	Darauf noch ein Schluck Wasser!
negative	A4ARZZW7QI98E	41139	Dann können @user und @user ihre Propaganda-Accounts ja jetzt auch löschen; oder? #ltwsa #ltw2011 #lsa #NPD #verhindert
neutral	AUW4KIZ6BQ496	41139	Dann können @user und @user ihre Propaganda-Accounts ja jetzt auch löschen; oder? #ltwsa #ltw2011 #lsa #NPD #verhindert
negative	A3Q730ODZOHYZE	41139	Dann können @user und @user ihre Propaganda-Accounts ja jetzt auch löschen; oder? #ltwsa #ltw2011 #lsa #NPD #verhindert
positive	A3QQ949RKK5K1W	9915	Dann haben mir heute B-War mit Jugendstiel für das SESS zugesagt...ich freue mich riesig!
neutral	AUW4KIZ6BQ496	9915	Dann haben mir heute B-War mit Jugendstiel für das SESS zugesagt...ich freue mich riesig!
positive	A4ARZZW7QI98E	9915	Dann haben mir heute B-War mit Jugendstiel für das SESS zugesagt...ich freue mich riesig!
negative	AUW4KIZ6BQ496	13509	dann gibts da noch die menschen; die sich einfach mal gar nich mehr melden und man sich fragt; was das eigentlich soll u_u
negative	A4ARZZW7QI98E	13509	dann gibts da noch die menschen; die sich einfach mal gar nich mehr melden und man sich fragt; was das eigentlich soll u_u
negative	A2DBE2ZBGL1FA1	13509	dann gibts da noch die menschen; die sich einfach mal gar nich mehr melden und man sich fragt; was das eigentlich soll u_u
neutral	AUW4KIZ6BQ496	28706	Danke Mainz; weiter so.... #effzeh
neutral	A2MIB5EPM59BA5	28706	Danke Mainz; weiter so.... #effzeh
positive	A4ARZZW7QI98E	28706	Danke Mainz; weiter so.... #effzeh
positive	A3Q730ODZOHYZE	40682	Danke für´s folgen @user @user @user @user @user ; Euer ~http 
positive	A3QQ949RKK5K1W	40682	Danke für´s folgen @user @user @user @user @user ; Euer ~http 
positive	A4ARZZW7QI98E	40682	Danke für´s folgen @user @user @user @user @user ; Euer ~http 
neutral	AMVYAXSG8W4RE	17505	Dank des großen Erfolgs des Deutsche Telekom ITV Award 08 startet Microsoft eigenen Contest (Zitat Microsoft Mediaroom User Group Summit)
neutral	AUW4KIZ6BQ496	17505	Dank des großen Erfolgs des Deutsche Telekom ITV Award 08 startet Microsoft eigenen Contest (Zitat Microsoft Mediaroom User Group Summit)
neutral	A3Q730ODZOHYZE	17505	Dank des großen Erfolgs des Deutsche Telekom ITV Award 08 startet Microsoft eigenen Contest (Zitat Microsoft Mediaroom User Group Summit)
positive	AUW4KIZ6BQ496	40121	Dank @user geht es mir jetzt schon besser *_* &lt;3
positive	A3Q730ODZOHYZE	40121	Dank @user geht es mir jetzt schon besser *_* &lt;3
positive	A4ARZZW7QI98E	40121	Dank @user geht es mir jetzt schon besser *_* &lt;3
neutral	A4ARZZW7QI98E	5889	Dana International? Kommt wohl grad in den Stimmbruch... #esc
neutral	A3QQ949RKK5K1W	5889	Dana International? Kommt wohl grad in den Stimmbruch... #esc
neutral	A3Q730ODZOHYZE	5889	Dana International? Kommt wohl grad in den Stimmbruch... #esc
neutral	A2DBE2ZBGL1FA1	43093	Damals war es das 2. zuhause...
neutral	A4ARZZW7QI98E	43093	Damals war es das 2. zuhause...
neutral	A3Q730ODZOHYZE	43093	Damals war es das 2. zuhause...
neutral	AUW4KIZ6BQ496	30867	DAGEGEN! wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user
negative	AMVYAXSG8W4RE	30867	DAGEGEN! wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user
negative	A3Q730ODZOHYZE	30867	DAGEGEN! wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user
neutral	AUW4KIZ6BQ496	28606	Dachte eigentlich;dass wäre ein Witz;aber wohl doch nicht: Heute Entscheidung über Wichniarek! Spielmacher wird dringender benötigt! #effzeh
negative	A3Q730ODZOHYZE	28606	Dachte eigentlich;dass wäre ein Witz;aber wohl doch nicht: Heute Entscheidung über Wichniarek! Spielmacher wird dringender benötigt! #effzeh
negative	A4ARZZW7QI98E	28606	Dachte eigentlich;dass wäre ein Witz;aber wohl doch nicht: Heute Entscheidung über Wichniarek! Spielmacher wird dringender benötigt! #effzeh
neutral	AUW4KIZ6BQ496	10490	Daaa...Chilln und Supertalent gucken.
neutral	A3QQ949RKK5K1W	10490	Daaa...Chilln und Supertalent gucken.
positive	A4ARZZW7QI98E	10490	Daaa...Chilln und Supertalent gucken.
negative	A2DBE2ZBGL1FA1	43708	Da kommt man gestresst nach Hause und das Bett ist abgebrannt... Es gibt diese Tage da sollte man einfach zu Hause bleiben...
negative	A4ARZZW7QI98E	43708	Da kommt man gestresst nach Hause und das Bett ist abgebrannt... Es gibt diese Tage da sollte man einfach zu Hause bleiben...
negative	A3Q730ODZOHYZE	43708	Da kommt man gestresst nach Hause und das Bett ist abgebrannt... Es gibt diese Tage da sollte man einfach zu Hause bleiben...
neutral	AUW4KIZ6BQ496	45568	Da habe ich die @user wohl so energisch angeklickt; dass 'sie' mir gleich wieder davongesprungen ist ... Soeben sicher eingefangen.
neutral	A3QQ949RKK5K1W	45568	Da habe ich die @user wohl so energisch angeklickt; dass 'sie' mir gleich wieder davongesprungen ist ... Soeben sicher eingefangen.
neutral	A4ARZZW7QI98E	45568	Da habe ich die @user wohl so energisch angeklickt; dass 'sie' mir gleich wieder davongesprungen ist ... Soeben sicher eingefangen.
positive	A4ARZZW7QI98E	44675	Da hab ich aber eine schöne Hilfe ~http 
neutral	AUW4KIZ6BQ496	44675	Da hab ich aber eine schöne Hilfe ~http 
neutral	A2DBE2ZBGL1FA1	44675	Da hab ich aber eine schöne Hilfe ~http 
neutral	AUW4KIZ6BQ496	44125	Da brennt in #Schwalmstadt ein Gymnasium ab und niemand titelt "Hurra Hurra die #Schule brennt" - FEIGLINGE!
negative	A2DBE2ZBGL1FA1	44125	Da brennt in #Schwalmstadt ein Gymnasium ab und niemand titelt "Hurra Hurra die #Schule brennt" - FEIGLINGE!
neutral	A4ARZZW7QI98E	44125	Da brennt in #Schwalmstadt ein Gymnasium ab und niemand titelt "Hurra Hurra die #Schule brennt" - FEIGLINGE!
neutral	AUW4KIZ6BQ496	32733	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	AMVYAXSG8W4RE	32733	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	A4ARZZW7QI98E	32733	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	AUW4KIZ6BQ496	32738	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	A4ARZZW7QI98E	32738	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	AFZLOOBF73ONL	32738	Corporate Wording mit Text-Bausteinen verleiht Business-Profil sowie Zeit- + Geld-Ersparnis für alle Kompetenz-Bereiche und jedes Business.
neutral	A36L6AYK17QGSD	33540	Coripa Maßkondome - Heute letzter Verkaufstag - nur noch bis Mitternacht bei uns erhältlich: ~http  Jetzt noch zugreifen!
neutral	AUW4KIZ6BQ496	33540	Coripa Maßkondome - Heute letzter Verkaufstag - nur noch bis Mitternacht bei uns erhältlich: ~http  Jetzt noch zugreifen!
neutral	A4ARZZW7QI98E	33540	Coripa Maßkondome - Heute letzter Verkaufstag - nur noch bis Mitternacht bei uns erhältlich: ~http  Jetzt noch zugreifen!
positive	AMVYAXSG8W4RE	44421	Coole Seite  zum #Tatort: Das Wort zum Mord ~http 
positive	A4ARZZW7QI98E	44421	Coole Seite  zum #Tatort: Das Wort zum Mord ~http 
neutral	A3Q730ODZOHYZE	44421	Coole Seite  zum #Tatort: Das Wort zum Mord ~http 
positive	A2MIB5EPM59BA5	37182	Cool echofon fürs iPhone unterstützt push:  ~http 
positive	A2DBE2ZBGL1FA1	37182	Cool echofon fürs iPhone unterstützt push:  ~http 
neutral	AUW4KIZ6BQ496	37182	Cool echofon fürs iPhone unterstützt push:  ~http 
neutral	A4ARZZW7QI98E	15376	Cookie ist genauso faul wie ich :3  ~http 
negative	AMVYAXSG8W4RE	15376	Cookie ist genauso faul wie ich :3  ~http 
positive	A3Q730ODZOHYZE	15376	Cookie ist genauso faul wie ich :3  ~http 
neutral	A4ARZZW7QI98E	45036	Comment on NRW: Erdbeben der Stärke 4;4 by Michael: Hm… In Nettetal nichts davon gemerkt. Vielleicht war ich auc... ~http 
neutral	A2MIB5EPM59BA5	45036	Comment on NRW: Erdbeben der Stärke 4;4 by Michael: Hm… In Nettetal nichts davon gemerkt. Vielleicht war ich auc... ~http 
negative	A3Q730ODZOHYZE	45036	Comment on NRW: Erdbeben der Stärke 4;4 by Michael: Hm… In Nettetal nichts davon gemerkt. Vielleicht war ich auc... ~http 
neutral	AUW4KIZ6BQ496	45047	Comment on NRW: Erdbeben der Stärke 4;4 by Florian: In Marl war es auch deutlich zu spüren!     ~http 
neutral	A2MIB5EPM59BA5	45047	Comment on NRW: Erdbeben der Stärke 4;4 by Florian: In Marl war es auch deutlich zu spüren!     ~http 
neutral	A3Q730ODZOHYZE	45047	Comment on NRW: Erdbeben der Stärke 4;4 by Florian: In Marl war es auch deutlich zu spüren!     ~http 
neutral	AUW4KIZ6BQ496	28238	Coffee Circle: Online weltbeste Kaffees kaufen und Entwicklungsprojekte unterstützen: ~http 
neutral	A2MIB5EPM59BA5	28238	Coffee Circle: Online weltbeste Kaffees kaufen und Entwicklungsprojekte unterstützen: ~http 
neutral	A4ARZZW7QI98E	28238	Coffee Circle: Online weltbeste Kaffees kaufen und Entwicklungsprojekte unterstützen: ~http 
neutral	A4ARZZW7QI98E	11827	coco bar mit Maria; Ahmed; Riyat und Bertan :D
neutral	AMVYAXSG8W4RE	11827	coco bar mit Maria; Ahmed; Riyat und Bertan :D
neutral	AUW4KIZ6BQ496	11827	coco bar mit Maria; Ahmed; Riyat und Bertan :D
neutral	A4ARZZW7QI98E	17331	Coach statt Couch ~http  #Mobbing #Mobbingberatung #Kassel
neutral	AMVYAXSG8W4RE	17331	Coach statt Couch ~http  #Mobbing #Mobbingberatung #Kassel
neutral	AUW4KIZ6BQ496	17331	Coach statt Couch ~http  #Mobbing #Mobbingberatung #Kassel
neutral	A3QQ949RKK5K1W	27988	Clicker+Leinenaggr. Video ~http 
neutral	A4ARZZW7QI98E	27988	Clicker+Leinenaggr. Video ~http 
neutral	AUW4KIZ6BQ496	27988	Clicker+Leinenaggr. Video ~http 
positive	A4ARZZW7QI98E	39316	Chuck & Larry auf Sky. Der Film ist einfach gut!
positive	A3Q730ODZOHYZE	39316	Chuck & Larry auf Sky. Der Film ist einfach gut!
positive	AUW4KIZ6BQ496	39316	Chuck & Larry auf Sky. Der Film ist einfach gut!
positive	A3QQ949RKK5K1W	17206	Chinesische Weisheiten: Ein reines Herz lässt die Schönheit einer Frau wachsen ~http  via @user - Oh wie wahr!
positive	A4ARZZW7QI98E	17206	Chinesische Weisheiten: Ein reines Herz lässt die Schönheit einer Frau wachsen ~http  via @user - Oh wie wahr!
neutral	AUW4KIZ6BQ496	17206	Chinesische Weisheiten: Ein reines Herz lässt die Schönheit einer Frau wachsen ~http  via @user - Oh wie wahr!
neutral	A2DBE2ZBGL1FA1	32117	Check out: "Die Steinsuppe - oder: aus Wenig einen Erfolg machen" ~http 
neutral	A4ARZZW7QI98E	32117	Check out: "Die Steinsuppe - oder: aus Wenig einen Erfolg machen" ~http 
neutral	A3Q730ODZOHYZE	32117	Check out: "Die Steinsuppe - oder: aus Wenig einen Erfolg machen" ~http 
neutral	A3QQ949RKK5K1W	4353	Causa Apple Inc. vs. HTC: Rollt jetzt der Lizenzrubel? ~http 
neutral	A3TATG8PRPG5LQ	4353	Causa Apple Inc. vs. HTC: Rollt jetzt der Lizenzrubel? ~http 
neutral	A3Q730ODZOHYZE	4353	Causa Apple Inc. vs. HTC: Rollt jetzt der Lizenzrubel? ~http 
positive	AUW4KIZ6BQ496	43646	Caprica ist eine geile Serie! Schauen !
positive	A4ARZZW7QI98E	43646	Caprica ist eine geile Serie! Schauen !
positive	A3QQ949RKK5K1W	43646	Caprica ist eine geile Serie! Schauen !
neutral	A4ARZZW7QI98E	37419	Cappu und Keks — at Oldenburg ~http 
neutral	A3Q730ODZOHYZE	37419	Cappu und Keks — at Oldenburg ~http 
neutral	AMVYAXSG8W4RE	37419	Cappu und Keks — at Oldenburg ~http 
neutral	A4ARZZW7QI98E	4468	Button-Lösung auf den Weg gebracht: Was haben wir alle geschimpft und kritisiert: Nicht nur bei uns gab es Kriti... ~http 
neutral	A2MIB5EPM59BA5	4468	Button-Lösung auf den Weg gebracht: Was haben wir alle geschimpft und kritisiert: Nicht nur bei uns gab es Kriti... ~http 
neutral	AUW4KIZ6BQ496	4468	Button-Lösung auf den Weg gebracht: Was haben wir alle geschimpft und kritisiert: Nicht nur bei uns gab es Kriti... ~http 
positive	A2DBE2ZBGL1FA1	20239	Busfahrer muesste man sein. Da wird man von der Leitstelle vor Blitzern und Radarfallen gewarnt ;) #Frankfurt
positive	A4ARZZW7QI98E	20239	Busfahrer muesste man sein. Da wird man von der Leitstelle vor Blitzern und Radarfallen gewarnt ;) #Frankfurt
neutral	AUW4KIZ6BQ496	20239	Busfahrer muesste man sein. Da wird man von der Leitstelle vor Blitzern und Radarfallen gewarnt ;) #Frankfurt
positive	A3QQ949RKK5K1W	491	Buchtip des Tages: Alan Baklayan:"Parasiten-Die verborgene Ursache vieler Erkrankungen" sehr lesenswert!
neutral	A21P7YN8KFHTDX	491	Buchtip des Tages: Alan Baklayan:"Parasiten-Die verborgene Ursache vieler Erkrankungen" sehr lesenswert!
neutral	A3Q730ODZOHYZE	491	Buchtip des Tages: Alan Baklayan:"Parasiten-Die verborgene Ursache vieler Erkrankungen" sehr lesenswert!
neutral	AUW4KIZ6BQ496	6023	Buchon : persona de buche grande
na	A3Q730ODZOHYZE	6023	Buchon : persona de buche grande
neutral	A4ARZZW7QI98E	6023	Buchon : persona de buche grande
neutral	A3QQ949RKK5K1W	22720	Brustkrebs Reha Bayern? ~http 
neutral	AUW4KIZ6BQ496	22720	Brustkrebs Reha Bayern? ~http 
neutral	A4ARZZW7QI98E	22720	Brustkrebs Reha Bayern? ~http 
neutral	AUW4KIZ6BQ496	5692	Brilliante Eikommensmöglichkeit 1/5 ►► VİDEO  ~http 
positive	A4ARZZW7QI98E	5692	Brilliante Eikommensmöglichkeit 1/5 ►► VİDEO  ~http 
neutral	A2MIB5EPM59BA5	5692	Brilliante Eikommensmöglichkeit 1/5 ►► VİDEO  ~http 
neutral	A3S2JSF2QURI34	11551	braucht dringen neue schuhe; ein kleid; ein haarreif; neues piercing; neue oberteile ...♥
neutral	AUW4KIZ6BQ496	11551	braucht dringen neue schuhe; ein kleid; ein haarreif; neues piercing; neue oberteile ...♥
neutral	A4ARZZW7QI98E	11551	braucht dringen neue schuhe; ein kleid; ein haarreif; neues piercing; neue oberteile ...♥
neutral	A3Q730ODZOHYZE	14881	Brainstorming (päd. auch Thesengarten genannt ;-)) zum Thema Kinder- und Jugendstufe #kjgdk
neutral	AUW4KIZ6BQ496	14881	Brainstorming (päd. auch Thesengarten genannt ;-)) zum Thema Kinder- und Jugendstufe #kjgdk
neutral	A4ARZZW7QI98E	14881	Brainstorming (päd. auch Thesengarten genannt ;-)) zum Thema Kinder- und Jugendstufe #kjgdk
neutral	AUW4KIZ6BQ496	38441	Boho; Hippie und Ethno Styles - Geschichte + Styling Tipps - ~http 
neutral	A4ARZZW7QI98E	38441	Boho; Hippie und Ethno Styles - Geschichte + Styling Tipps - ~http 
neutral	A2DBE2ZBGL1FA1	38441	Boho; Hippie und Ethno Styles - Geschichte + Styling Tipps - ~http 
neutral	AUW4KIZ6BQ496	46553	Bohnen-Tomaten-Gemüse ~http 
neutral	A3QQ949RKK5K1W	46553	Bohnen-Tomaten-Gemüse ~http 
neutral	A4ARZZW7QI98E	46553	Bohnen-Tomaten-Gemüse ~http 
neutral	AUW4KIZ6BQ496	20410	Boah; ich glaub ich esse diese Woche kein Fleisch mehr :( läßt stark nachdenken #deutschland isst #ARD
negative	A4ARZZW7QI98E	20410	Boah; ich glaub ich esse diese Woche kein Fleisch mehr :( läßt stark nachdenken #deutschland isst #ARD
negative	A2DBE2ZBGL1FA1	20410	Boah; ich glaub ich esse diese Woche kein Fleisch mehr :( läßt stark nachdenken #deutschland isst #ARD
na	AUW4KIZ6BQ496	4877	Boah gerad beim rasieren aftershave ins Auge bekommen - echt fies wie das brennt. Nunja dafür is die Kontaktlinse wieder lupenrein :-D
na	A2MIB5EPM59BA5	4877	Boah gerad beim rasieren aftershave ins Auge bekommen - echt fies wie das brennt. Nunja dafür is die Kontaktlinse wieder lupenrein :-D
negative	A4ARZZW7QI98E	4877	Boah gerad beim rasieren aftershave ins Auge bekommen - echt fies wie das brennt. Nunja dafür is die Kontaktlinse wieder lupenrein :-D
neutral	AUW4KIZ6BQ496	38188	Boah @user und @user stinken mal wieder heftig aus dem maul.. Am verwesen?
negative	AMVYAXSG8W4RE	38188	Boah @user und @user stinken mal wieder heftig aus dem maul.. Am verwesen?
negative	A4ARZZW7QI98E	38188	Boah @user und @user stinken mal wieder heftig aus dem maul.. Am verwesen?
negative	A2DBE2ZBGL1FA1	13092	Boa heute ist wieder nur assis im Zug Tag. Laut und es stinkt -____-
negative	A4ARZZW7QI98E	13092	Boa heute ist wieder nur assis im Zug Tag. Laut und es stinkt -____-
negative	A3Q730ODZOHYZE	13092	Boa heute ist wieder nur assis im Zug Tag. Laut und es stinkt -____-
negative	A4ARZZW7QI98E	16275	Boa abfuck heute!
neutral	AUW4KIZ6BQ496	16275	Boa abfuck heute!
neutral	AFZLOOBF73ONL	16275	Boa abfuck heute!
