sentiment	workerid	tweetid	tweet
neutral	AL9AA2AQKJ0XP	19863	Ah; les ministres européens sont de sortie à l'hôtel Royal si j'en juge par les voitures et les motards stationnés devant.
neutral	A472U5IT356FS	19863	Ah; les ministres européens sont de sortie à l'hôtel Royal si j'en juge par les voitures et les motards stationnés devant.
negative	A5JHOO3X13D4A	7273	Ah; la crise boursière c'est pas une crise; c'est un fat finger qu'on vous dit !
na	AIK9MZOWM9F4Y	7273	Ah; la crise boursière c'est pas une crise; c'est un fat finger qu'on vous dit !
negative	A3NRGD5KWZIN5O	7273	Ah; la crise boursière c'est pas une crise; c'est un fat finger qu'on vous dit !
positive	AIK9MZOWM9F4Y	21223	ah!!! trop bien!!!!! j'ai été sélectionné pour participer au Plus Grand Défilé de Mode du Monde des galeries... ~http 
positive	A2XWC57PG6KWUB	21223	ah!!! trop bien!!!!! j'ai été sélectionné pour participer au Plus Grand Défilé de Mode du Monde des galeries... ~http 
positive	AL9AA2AQKJ0XP	21223	ah!!! trop bien!!!!! j'ai été sélectionné pour participer au Plus Grand Défilé de Mode du Monde des galeries... ~http 
negative	AX1YZTIROOQG6	35884	Ah quand même!  (@theReyzSound live on ~http )
neutral	A3NRGD5KWZIN5O	35884	Ah quand même!  (@theReyzSound live on ~http )
neutral	AL9AA2AQKJ0XP	35884	Ah quand même!  (@theReyzSound live on ~http )
na	AIK9MZOWM9F4Y	50184	Ah putain sa me saoule je vois pas ma famille pendant deux mois deja que je suis bloquee fuck #armee
negative	AL9AA2AQKJ0XP	50184	Ah putain sa me saoule je vois pas ma famille pendant deux mois deja que je suis bloquee fuck #armee
negative	A3NRGD5KWZIN5O	50184	Ah putain sa me saoule je vois pas ma famille pendant deux mois deja que je suis bloquee fuck #armee
neutral	A3NRGD5KWZIN5O	7709	Ah oui True blood; je l'ai ai aussi lu. :) Desole jecrit comme un pied... (@MorganeAnnaa live on ~http )
positive	A2LHD8XIKKNNND	7709	Ah oui True blood; je l'ai ai aussi lu. :) Desole jecrit comme un pied... (@MorganeAnnaa live on ~http )
na	AL9AA2AQKJ0XP	7709	Ah oui True blood; je l'ai ai aussi lu. :) Desole jecrit comme un pied... (@MorganeAnnaa live on ~http )
positive	A2XWC57PG6KWUB	28042	Ah Oui Demain Basse-Terre Je dois HT mon tee Shirt : "An Kounia Manma'w "
neutral	AL9AA2AQKJ0XP	28042	Ah Oui Demain Basse-Terre Je dois HT mon tee Shirt : "An Kounia Manma'w "
neutral	A2LHD8XIKKNNND	28042	Ah Oui Demain Basse-Terre Je dois HT mon tee Shirt : "An Kounia Manma'w "
neutral	AIK9MZOWM9F4Y	4261	Ah la la ! t'as pris du temps pour marcher toi ! :O #CityBeat
negative	A2LHD8XIKKNNND	4261	Ah la la ! t'as pris du temps pour marcher toi ! :O #CityBeat
negative	AL9AA2AQKJ0XP	4261	Ah la la ! t'as pris du temps pour marcher toi ! :O #CityBeat
na	AX1YZTIROOQG6	4936	Ah la bouille d'enzo ! Pourquoi tu rougis ? XD (@EskemoOfficiel live on ~http )
neutral	AL9AA2AQKJ0XP	4936	Ah la bouille d'enzo ! Pourquoi tu rougis ? XD (@EskemoOfficiel live on ~http )
negative	AIK9MZOWM9F4Y	4936	Ah la bouille d'enzo ! Pourquoi tu rougis ? XD (@EskemoOfficiel live on ~http )
na	A2LHD8XIKKNNND	182114	Ah et puis voir Paris Hilton sur une grille de GP Moto; ca fait vraiment bizarre.
neutral	A5JHOO3X13D4A	182114	Ah et puis voir Paris Hilton sur une grille de GP Moto; ca fait vraiment bizarre.
na	A33G658YR2129O	182114	Ah et puis voir Paris Hilton sur une grille de GP Moto; ca fait vraiment bizarre.
positive	A2LHD8XIKKNNND	15573	Ah envie d'allez voir Honey 2 !!! QUELQU'UN ?
positive	A3NRGD5KWZIN5O	15573	Ah envie d'allez voir Honey 2 !!! QUELQU'UN ?
na	AIK9MZOWM9F4Y	15573	Ah envie d'allez voir Honey 2 !!! QUELQU'UN ?
negative	A2LHD8XIKKNNND	192821	Ah ah. Ah ah ah. Les Nike Mag les moins chères sont à plus de 4000$. Ah ah. #FuckIt
negative	A2XWC57PG6KWUB	192821	Ah ah. Ah ah ah. Les Nike Mag les moins chères sont à plus de 4000$. Ah ah. #FuckIt
negative	ADJEZQTOOC1TL	192821	Ah ah. Ah ah ah. Les Nike Mag les moins chères sont à plus de 4000$. Ah ah. #FuckIt
neutral	A3S5QGE6WYFPD8	192	Agenda Onzième Heure 2011; ~http
neutral	A2LHD8XIKKNNND	192	Agenda Onzième Heure 2011; ~http
neutral	A472U5IT356FS	192	Agenda Onzième Heure 2011; ~http
neutral	A2LHD8XIKKNNND	18362	Agarrat Romain Ostéopathe ~http  via @user
na	AIK9MZOWM9F4Y	18362	Agarrat Romain Ostéopathe ~http  via @user
neutral	AL9AA2AQKJ0XP	18362	Agarrat Romain Ostéopathe ~http  via @user
negative	A2LHD8XIKKNNND	23287	Affreux!!   Hamza; 13 ans; torturé puis exécuté – icône de la révolution syrienne ~http 
negative	A2XWC57PG6KWUB	23287	Affreux!!   Hamza; 13 ans; torturé puis exécuté – icône de la révolution syrienne ~http 
negative	ADJEZQTOOC1TL	23287	Affreux!!   Hamza; 13 ans; torturé puis exécuté – icône de la révolution syrienne ~http 
na	AIK9MZOWM9F4Y	2676	Afek Tounes appelle à l'organisation d'un referendum sur la Constituante ~http 
neutral	A3NRGD5KWZIN5O	2676	Afek Tounes appelle à l'organisation d'un referendum sur la Constituante ~http 
neutral	A2LHD8XIKKNNND	2676	Afek Tounes appelle à l'organisation d'un referendum sur la Constituante ~http 
na	AL9AA2AQKJ0XP	44548	Admettre que l'alcool n'est pas un produit ordinaire.OUBLIE la modération quand té addiccccc.............................La Fabuleuse
negative	A472U5IT356FS	44548	Admettre que l'alcool n'est pas un produit ordinaire.OUBLIE la modération quand té addiccccc.............................La Fabuleuse
neutral	A2LHD8XIKKNNND	44548	Admettre que l'alcool n'est pas un produit ordinaire.OUBLIE la modération quand té addiccccc.............................La Fabuleuse
na	AIK9MZOWM9F4Y	35156	Adieu Orange; bonjour Bbox
neutral	AL9AA2AQKJ0XP	35156	Adieu Orange; bonjour Bbox
neutral	A2LHD8XIKKNNND	35156	Adieu Orange; bonjour Bbox
neutral	A2LHD8XIKKNNND	39614	ACTUALITES ET POLITIQUE ~http 
neutral	AIK9MZOWM9F4Y	39614	ACTUALITES ET POLITIQUE ~http 
neutral	A3NRGD5KWZIN5O	39614	ACTUALITES ET POLITIQUE ~http 
neutral	A2XWC57PG6KWUB	103796	Actu : E3 2010 - Sony annonce Patapon 3 ~http 
neutral	A3NRGD5KWZIN5O	103796	Actu : E3 2010 - Sony annonce Patapon 3 ~http 
neutral	A2LHD8XIKKNNND	103796	Actu : E3 2010 - Sony annonce Patapon 3 ~http 
neutral	AL9AA2AQKJ0XP	114977	Acquisition de Skype: le double pari de Microsoft ~http  via @user
positive	A2UR4Y9JW4687P	114977	Acquisition de Skype: le double pari de Microsoft ~http  via @user
neutral	ADJOVRFC5HF00	114977	Acquisition de Skype: le double pari de Microsoft ~http  via @user
neutral	A3NRGD5KWZIN5O	28127	Acheter vous donc un avertisseur de fumée vous autres la; j'veux pas vous perdre!
neutral	AIK9MZOWM9F4Y	28127	Acheter vous donc un avertisseur de fumée vous autres la; j'veux pas vous perdre!
negative	AIKA6VKEGQT5I	28127	Acheter vous donc un avertisseur de fumée vous autres la; j'veux pas vous perdre!
neutral	AL9AA2AQKJ0XP	161598	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http
neutral	A2LHD8XIKKNNND	161598	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http
na	AIK9MZOWM9F4Y	161598	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http
neutral	A2LHD8XIKKNNND	86990	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http 
neutral	A2XWC57PG6KWUB	86990	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http 
neutral	AX1YZTIROOQG6	86990	Acer et ViewSonic s’acquittent de la taxe Microsoft pour leurs terminaux Android: D’un côté on a Apple qui attaq... ~http 
neutral	A3DLCZK71EKS0E	92005	Accord Microsoft / Yahoo! : Bruxelles se décidera en février : ~http 
neutral	AL9AA2AQKJ0XP	92005	Accord Microsoft / Yahoo! : Bruxelles se décidera en février : ~http 
neutral	A2LHD8XIKKNNND	92005	Accord Microsoft / Yahoo! : Bruxelles se décidera en février : ~http 
negative	A2LHD8XIKKNNND	9841	Aïe. Il semblerait que Sony se soit à nouveau planté... Si jamais; je cherche un Job dans le Marketing les gars :))) ~http 
na	AIK9MZOWM9F4Y	9841	Aïe. Il semblerait que Sony se soit à nouveau planté... Si jamais; je cherche un Job dans le Marketing les gars :))) ~http 
negative	AL9AA2AQKJ0XP	9841	Aïe. Il semblerait que Sony se soit à nouveau planté... Si jamais; je cherche un Job dans le Marketing les gars :))) ~http 
positive	AGI2JJZB08N71	18013	aaaaiiiiiiieeeeeeeeeee retour a Panam! #c ca ké bon
positive	AL9AA2AQKJ0XP	18013	aaaaiiiiiiieeeeeeeeeee retour a Panam! #c ca ké bon
positive	AX1YZTIROOQG6	18013	aaaaiiiiiiieeeeeeeeeee retour a Panam! #c ca ké bon
positive	AL9AA2AQKJ0XP	7863	Aaaaah enfin; le nouveau site de mon agence web est en ligne  ~http
positive	A2LHD8XIKKNNND	7863	Aaaaah enfin; le nouveau site de mon agence web est en ligne  ~http
positive	A2XWC57PG6KWUB	7863	Aaaaah enfin; le nouveau site de mon agence web est en ligne  ~http
negative	AIK9MZOWM9F4Y	2080	a vraiment une ***tain de poisse d'enfer! (T_T)
negative	A2LHD8XIKKNNND	2080	a vraiment une ***tain de poisse d'enfer! (T_T)
negative	A3NRGD5KWZIN5O	2080	a vraiment une ***tain de poisse d'enfer! (T_T)
na	AIK9MZOWM9F4Y	150083	A voir; si ça tient ses promesses;..#PCINpact : IFA 2011 : Sony présente le HMZ-T1; un visiocasque 3D en 720p ~http 
neutral	A3NRGD5KWZIN5O	150083	A voir; si ça tient ses promesses;..#PCINpact : IFA 2011 : Sony présente le HMZ-T1; un visiocasque 3D en 720p ~http 
neutral	AX1YZTIROOQG6	150083	A voir; si ça tient ses promesses;..#PCINpact : IFA 2011 : Sony présente le HMZ-T1; un visiocasque 3D en 720p ~http 
negative	AIK9MZOWM9F4Y	48442	A un peu du mal à comprendre le concept du reportage à l'intérieur du village coupé du monde...
negative	A2LHD8XIKKNNND	48442	A un peu du mal à comprendre le concept du reportage à l'intérieur du village coupé du monde...
neutral	A472U5IT356FS	48442	A un peu du mal à comprendre le concept du reportage à l'intérieur du village coupé du monde...
negative	A2LHD8XIKKNNND	12802	A tous les batards de Rock en Seine; je vous encule sevrement profond; kiffez !
negative	AIK9MZOWM9F4Y	12802	A tous les batards de Rock en Seine; je vous encule sevrement profond; kiffez !
negative	AL9AA2AQKJ0XP	12802	A tous les batards de Rock en Seine; je vous encule sevrement profond; kiffez !
positive	A3S5QGE6WYFPD8	38970	A tous ceux qui ont un w-end prolongé : Profitez! Sortez! Faites la fête! Bootyshakez!!! Life is great!!!
neutral	AIK9MZOWM9F4Y	38970	A tous ceux qui ont un w-end prolongé : Profitez! Sortez! Faites la fête! Bootyshakez!!! Life is great!!!
positive	A3NRGD5KWZIN5O	38970	A tous ceux qui ont un w-end prolongé : Profitez! Sortez! Faites la fête! Bootyshakez!!! Life is great!!!
neutral	A2LHD8XIKKNNND	38100	a remis en activité sa sega saturn... recherche un multitap ! et éventuellement d'autres jeux...
neutral	A3NRGD5KWZIN5O	38100	a remis en activité sa sega saturn... recherche un multitap ! et éventuellement d'autres jeux...
neutral	AIK9MZOWM9F4Y	38100	a remis en activité sa sega saturn... recherche un multitap ! et éventuellement d'autres jeux...
positive	A2LHD8XIKKNNND	20870	A reçu RDR PS3 de game.fr à 43€ :cool: . Parfait!
positive	AL9AA2AQKJ0XP	20870	A reçu RDR PS3 de game.fr à 43€ :cool: . Parfait!
positive	A2UR4Y9JW4687P	20870	A reçu RDR PS3 de game.fr à 43€ :cool: . Parfait!
neutral	AIK9MZOWM9F4Y	23225	a publié le dessin d'Eléa ! ~http 
neutral	AL9AA2AQKJ0XP	23225	a publié le dessin d'Eléa ! ~http 
neutral	A472U5IT356FS	23225	a publié le dessin d'Eléa ! ~http 
neutral	A2LHD8XIKKNNND	2846	A obtenu le haut fait [Les humbles hériteront de Kalimdor]. ~http 
neutral	ADJOVRFC5HF00	2846	A obtenu le haut fait [Les humbles hériteront de Kalimdor]. ~http 
na	AIK9MZOWM9F4Y	2846	A obtenu le haut fait [Les humbles hériteront de Kalimdor]. ~http 
neutral	AL9AA2AQKJ0XP	30057	A la salle !!!
neutral	A2LHD8XIKKNNND	30057	A la salle !!!
na	AX1YZTIROOQG6	30057	A la salle !!!
negative	A2XWC57PG6KWUB	44374	A la pause nos 3 représentants étaient tous sous l'average. Mais à 20 places de l'ITM.
na	AL9AA2AQKJ0XP	44374	A la pause nos 3 représentants étaient tous sous l'average. Mais à 20 places de l'ITM.
na	A2LHD8XIKKNNND	44374	A la pause nos 3 représentants étaient tous sous l'average. Mais à 20 places de l'ITM.
na	AIK9MZOWM9F4Y	896	A l'heure du "tout compris"; #Orange est toujours à la carte...Options Mail; Internet; Messenger; Appels; SMS; MMS; TV; Sport.
negative	AL9AA2AQKJ0XP	896	A l'heure du "tout compris"; #Orange est toujours à la carte...Options Mail; Internet; Messenger; Appels; SMS; MMS; TV; Sport.
neutral	A2LHD8XIKKNNND	896	A l'heure du "tout compris"; #Orange est toujours à la carte...Options Mail; Internet; Messenger; Appels; SMS; MMS; TV; Sport.
neutral	A3NRGD5KWZIN5O	128745	A l'heure des bilans de l'E3; Microsoft et Ubisoft grands gagnants sans conteste
positive	AX1YZTIROOQG6	128745	A l'heure des bilans de l'E3; Microsoft et Ubisoft grands gagnants sans conteste
neutral	A3NRGD5KWZIN5O	27455	A l'ère de Twitter et de l'hyper-communication; gestion exemplaire des différents cabinets ministériels et de l'Élysée
positive	AGI2JJZB08N71	27455	A l'ère de Twitter et de l'hyper-communication; gestion exemplaire des différents cabinets ministériels et de l'Élysée
neutral	A2UR4Y9JW4687P	27455	A l'ère de Twitter et de l'hyper-communication; gestion exemplaire des différents cabinets ministériels et de l'Élysée
neutral	AIK9MZOWM9F4Y	30902	a decidé de reproduire la Wii Sports Experiment. On y croit.
neutral	A5JHOO3X13D4A	30902	a decidé de reproduire la Wii Sports Experiment. On y croit.
neutral	A3NRGD5KWZIN5O	30902	a decidé de reproduire la Wii Sports Experiment. On y croit.
negative	AX1YZTIROOQG6	41546	A défaut d'être revenu des US; dans 1 semaine je reprends les cours #SHIT
negative	A2LHD8XIKKNNND	41546	A défaut d'être revenu des US; dans 1 semaine je reprends les cours #SHIT
negative	AL9AA2AQKJ0XP	41546	A défaut d'être revenu des US; dans 1 semaine je reprends les cours #SHIT
neutral	A3NRGD5KWZIN5O	17281	a consulté l'article Scandale : Luc Ferry accuse Jack Lang de pédophilie au Maroc | 24heuresactu.com sur Viadeo - ~http 
neutral	A2LHD8XIKKNNND	17281	a consulté l'article Scandale : Luc Ferry accuse Jack Lang de pédophilie au Maroc | 24heuresactu.com sur Viadeo - ~http 
neutral	AL9AA2AQKJ0XP	17281	a consulté l'article Scandale : Luc Ferry accuse Jack Lang de pédophilie au Maroc | 24heuresactu.com sur Viadeo - ~http 
neutral	AX1YZTIROOQG6	17249	a consulté l'article Guerre des brevets: pas de cadeau entre Apple et Samsung - LExpansion.com sur Viadeo - ~http 
neutral	A2LHD8XIKKNNND	17249	a consulté l'article Guerre des brevets: pas de cadeau entre Apple et Samsung - LExpansion.com sur Viadeo - ~http 
neutral	AL9AA2AQKJ0XP	17249	a consulté l'article Guerre des brevets: pas de cadeau entre Apple et Samsung - LExpansion.com sur Viadeo - ~http 
negative	AL9AA2AQKJ0XP	5104	A cette allure; il va bientôt falloir faire un prêt bancaire pour acheter des clopes dans ce pays. #TabacDeMerde
negative	A2LHD8XIKKNNND	5104	A cette allure; il va bientôt falloir faire un prêt bancaire pour acheter des clopes dans ce pays. #TabacDeMerde
negative	AIK9MZOWM9F4Y	5104	A cette allure; il va bientôt falloir faire un prêt bancaire pour acheter des clopes dans ce pays. #TabacDeMerde
negative	AIK9MZOWM9F4Y	44732	A ce moment même un grain de riz est resté coincé dans ma gorge #VDM
negative	AL9AA2AQKJ0XP	44732	A ce moment même un grain de riz est resté coincé dans ma gorge #VDM
negative	A472U5IT356FS	44732	A ce moment même un grain de riz est resté coincé dans ma gorge #VDM
neutral	A3NRGD5KWZIN5O	189802	:D RT @user Réponse de Samsung à Apple: l'ipad a été inventé en 1968; Apple l'a copié. ~http
neutral	AL9AA2AQKJ0XP	189802	:D RT @user Réponse de Samsung à Apple: l'ipad a été inventé en 1968; Apple l'a copié. ~http
na	AIK9MZOWM9F4Y	189802	:D RT @user Réponse de Samsung à Apple: l'ipad a été inventé en 1968; Apple l'a copié. ~http
negative	AL9AA2AQKJ0XP	208843	:') ca me rappel une @user  “@manudwarf: OMG ! De la propagande comme Microsoft n'ose plus en faire... #fail ~http 
na	A2LHD8XIKKNNND	208843	:') ca me rappel une @user  “@manudwarf: OMG ! De la propagande comme Microsoft n'ose plus en faire... #fail ~http 
negative	A1IQ8YHTZLFEVG	208843	:') ca me rappel une @user  “@manudwarf: OMG ! De la propagande comme Microsoft n'ose plus en faire... #fail ~http 
neutral	A2LHD8XIKKNNND	2251	95% des Français équipés en objets nomades (#tablettes; #smartphones; #ordinateurs portables) #PRC_2011 via @user
neutral	AL9AA2AQKJ0XP	2251	95% des Français équipés en objets nomades (#tablettes; #smartphones; #ordinateurs portables) #PRC_2011 via @user
neutral	A2UR4Y9JW4687P	2251	95% des Français équipés en objets nomades (#tablettes; #smartphones; #ordinateurs portables) #PRC_2011 via @user
na	AIK9MZOWM9F4Y	6274	8H30: d'après #Europe 1 "la bourse de paris va-T-ouvrir..."
neutral	A2LHD8XIKKNNND	6274	8H30: d'après #Europe 1 "la bourse de paris va-T-ouvrir..."
neutral	A472U5IT356FS	6274	8H30: d'après #Europe 1 "la bourse de paris va-T-ouvrir..."
negative	AIK9MZOWM9F4Y	37630	78 morts dans un krach d'avion ? #maroc #averifier via @user
neutral	AX1YZTIROOQG6	37630	78 morts dans un krach d'avion ? #maroc #averifier via @user
negative	A2LHD8XIKKNNND	37630	78 morts dans un krach d'avion ? #maroc #averifier via @user
na	AIK9MZOWM9F4Y	19748	639m avant de prendre une poussière dans l'oeil et de m'écraser. ~http 
negative	A2LHD8XIKKNNND	19748	639m avant de prendre une poussière dans l'oeil et de m'écraser. ~http 
neutral	A3NRGD5KWZIN5O	19748	639m avant de prendre une poussière dans l'oeil et de m'écraser. ~http 
neutral	AL9AA2AQKJ0XP	27338	5:47 presque tout fini dans la cuisine #ramadan qui c le boss ? ;) #algerie
na	A2LHD8XIKKNNND	27338	5:47 presque tout fini dans la cuisine #ramadan qui c le boss ? ;) #algerie
na	A2UR4Y9JW4687P	27338	5:47 presque tout fini dans la cuisine #ramadan qui c le boss ? ;) #algerie
positive	A3NRGD5KWZIN5O	18794	508 com's; 108 ami(e)'s; 600 visite wahoo !! Merci =) et se qui ne connaise pas; venait vite =)
positive	A2LHD8XIKKNNND	18794	508 com's; 108 ami(e)'s; 600 visite wahoo !! Merci =) et se qui ne connaise pas; venait vite =)
positive	A33G658YR2129O	18794	508 com's; 108 ami(e)'s; 600 visite wahoo !! Merci =) et se qui ne connaise pas; venait vite =)
neutral	AL9AA2AQKJ0XP	63824	5 maillots de l’Olympique Lyonnais à gagner sur Kriisiis.fr grâce à Adidas « All Event »:  Bonjour à toutes et à... ~http 
neutral	AIK9MZOWM9F4Y	63824	5 maillots de l’Olympique Lyonnais à gagner sur Kriisiis.fr grâce à Adidas « All Event »:  Bonjour à toutes et à... ~http 
na	A2UR4Y9JW4687P	63824	5 maillots de l’Olympique Lyonnais à gagner sur Kriisiis.fr grâce à Adidas « All Event »:  Bonjour à toutes et à... ~http 
na	AX1YZTIROOQG6	36627	4;6M$ de compression Cond. féminine ds bud Bachand ~http  → ~http 
neutral	A3NRGD5KWZIN5O	36627	4;6M$ de compression Cond. féminine ds bud Bachand ~http  → ~http 
na	AL9AA2AQKJ0XP	36627	4;6M$ de compression Cond. féminine ds bud Bachand ~http  → ~http 
neutral	A2LHD8XIKKNNND	20587	3eme tiebreak entre #Isner et #Simon #UsOpen
neutral	AIK9MZOWM9F4Y	20587	3eme tiebreak entre #Isner et #Simon #UsOpen
neutral	A472U5IT356FS	20587	3eme tiebreak entre #Isner et #Simon #UsOpen
positive	A2LHD8XIKKNNND	28472	3:33 juste pour le Fun . #tweetoff
na	A2XWC57PG6KWUB	28472	3:33 juste pour le Fun . #tweetoff
neutral	AX1YZTIROOQG6	28472	3:33 juste pour le Fun . #tweetoff
negative	A3NRGD5KWZIN5O	23386	30cm de neige; le déluge et la patinoire pour les voitures... :/
negative	A2LHD8XIKKNNND	23386	30cm de neige; le déluge et la patinoire pour les voitures... :/
negative	AL9AA2AQKJ0XP	23386	30cm de neige; le déluge et la patinoire pour les voitures... :/
neutral	A3NRGD5KWZIN5O	31302	30 Virées pour l'Eté - Se la Jouer Petit Prince - SPIRIT - Juillet/Août 2011 ~http
neutral	AL9AA2AQKJ0XP	31302	30 Virées pour l'Eté - Se la Jouer Petit Prince - SPIRIT - Juillet/Août 2011 ~http
na	AIK9MZOWM9F4Y	31302	30 Virées pour l'Eté - Se la Jouer Petit Prince - SPIRIT - Juillet/Août 2011 ~http
neutral	A2XWC57PG6KWUB	36745	30 minutes.. (@ Urgence Medicale Code Bleu) ~http 
negative	A2UR4Y9JW4687P	36745	30 minutes.. (@ Urgence Medicale Code Bleu) ~http 
neutral	A2LHD8XIKKNNND	36745	30 minutes.. (@ Urgence Medicale Code Bleu) ~http 
neutral	A3NRGD5KWZIN5O	186121	3 semaines que je me bats avec Microsoft et Gandi... #fuckoff
negative	AL9AA2AQKJ0XP	186121	3 semaines que je me bats avec Microsoft et Gandi... #fuckoff
negative	AIK9MZOWM9F4Y	186121	3 semaines que je me bats avec Microsoft et Gandi... #fuckoff
neutral	A3NRGD5KWZIN5O	19555	3 réalisateurs nous ont également déjà confirmé qu’ils feront bien le voyage du Japon pour assister à la... ~http 
neutral	A2LHD8XIKKNNND	19555	3 réalisateurs nous ont également déjà confirmé qu’ils feront bien le voyage du Japon pour assister à la... ~http 
neutral	AIK9MZOWM9F4Y	19555	3 réalisateurs nous ont également déjà confirmé qu’ils feront bien le voyage du Japon pour assister à la... ~http 
positive	A2LHD8XIKKNNND	8287	2km de montée (oui; j'ai monté); il me reste encore cette distance pour atteindre le pic; et la neige épaissie :)  ~http 
positive	A3NRGD5KWZIN5O	8287	2km de montée (oui; j'ai monté); il me reste encore cette distance pour atteindre le pic; et la neige épaissie :)  ~http 
neutral	ADJOVRFC5HF00	8287	2km de montée (oui; j'ai monté); il me reste encore cette distance pour atteindre le pic; et la neige épaissie :)  ~http 
na	AIK9MZOWM9F4Y	20233	2h30 chez abercrombie ; 1h chez GAP; 45 minutes chez Nike ; 45 minutes chez Adidas; 30 secondes chez Louis Vuitton ; cherchez l'erreur.
negative	AL9AA2AQKJ0XP	20233	2h30 chez abercrombie ; 1h chez GAP; 45 minutes chez Nike ; 45 minutes chez Adidas; 30 secondes chez Louis Vuitton ; cherchez l'erreur.
neutral	A3NRGD5KWZIN5O	20233	2h30 chez abercrombie ; 1h chez GAP; 45 minutes chez Nike ; 45 minutes chez Adidas; 30 secondes chez Louis Vuitton ; cherchez l'erreur.
positive	AL9AA2AQKJ0XP	27504	2h15 du mat; j'ai gagné 1h30 par rapport a hier :-)
na	AIK9MZOWM9F4Y	27504	2h15 du mat; j'ai gagné 1h30 par rapport a hier :-)
positive	A2LHD8XIKKNNND	27504	2h15 du mat; j'ai gagné 1h30 par rapport a hier :-)
neutral	AIK9MZOWM9F4Y	35865	24 Heures du Mans : Porsche futur concurrent de Peugeot et Audi en 2014 ! ~http
neutral	A3NRGD5KWZIN5O	35865	24 Heures du Mans : Porsche futur concurrent de Peugeot et Audi en 2014 ! ~http
neutral	A2LHD8XIKKNNND	35865	24 Heures du Mans : Porsche futur concurrent de Peugeot et Audi en 2014 ! ~http
na	AL9AA2AQKJ0XP	3212	20 juillet : Bon anniversaire Gregor ! Signé Google ~http  Mais il y a une erreur de couleur ! ~http  #genetique
na	A2UR4Y9JW4687P	3212	20 juillet : Bon anniversaire Gregor ! Signé Google ~http  Mais il y a une erreur de couleur ! ~http  #genetique
positive	AIKA6VKEGQT5I	3212	20 juillet : Bon anniversaire Gregor ! Signé Google ~http  Mais il y a une erreur de couleur ! ~http  #genetique
neutral	A3NRGD5KWZIN5O	17820	2 pass 3 jours pour le @user à gagner avec @user ! Follow + RT pour gagner #SCT7Nt - ~http 
neutral	A2LHD8XIKKNNND	17820	2 pass 3 jours pour le @user à gagner avec @user ! Follow + RT pour gagner #SCT7Nt - ~http 
positive	A33G658YR2129O	17820	2 pass 3 jours pour le @user à gagner avec @user ! Follow + RT pour gagner #SCT7Nt - ~http 
neutral	A2LHD8XIKKNNND	34269	2 jours de repos avant l'Albanie au Mai Tai (Tirana) ! Bonne nuit
na	AIK9MZOWM9F4Y	34269	2 jours de repos avant l'Albanie au Mai Tai (Tirana) ! Bonne nuit
neutral	AL9AA2AQKJ0XP	34269	2 jours de repos avant l'Albanie au Mai Tai (Tirana) ! Bonne nuit
neutral	A2LHD8XIKKNNND	33274	2 barges eau claire (500 000 litres) de l'US Navy doivent arriver dimanche au large de #Fukushima  ~http  #nucleaire
positive	AGI2JJZB08N71	33274	2 barges eau claire (500 000 litres) de l'US Navy doivent arriver dimanche au large de #Fukushima  ~http  #nucleaire
neutral	AL9AA2AQKJ0XP	33274	2 barges eau claire (500 000 litres) de l'US Navy doivent arriver dimanche au large de #Fukushima  ~http  #nucleaire
na	AIK9MZOWM9F4Y	29218	17 nouvelles photos sur PicAsiat : Les Mac-Do Vietnamiens; l'art Bouddhiste; Ma rencontre ... - ~http 
neutral	AL9AA2AQKJ0XP	29218	17 nouvelles photos sur PicAsiat : Les Mac-Do Vietnamiens; l'art Bouddhiste; Ma rencontre ... - ~http 
neutral	A2LHD8XIKKNNND	29218	17 nouvelles photos sur PicAsiat : Les Mac-Do Vietnamiens; l'art Bouddhiste; Ma rencontre ... - ~http 
neutral	AL9AA2AQKJ0XP	70746	16/11-17/12: ~http  organisé par le Microsoft Innovation Center et la Maison de l’Entreprise pour entreprises TIC innovantes.
neutral	A3NRGD5KWZIN5O	70746	16/11-17/12: ~http  organisé par le Microsoft Innovation Center et la Maison de l’Entreprise pour entreprises TIC innovantes.
na	AIK9MZOWM9F4Y	70746	16/11-17/12: ~http  organisé par le Microsoft Innovation Center et la Maison de l’Entreprise pour entreprises TIC innovantes.
na	AIK9MZOWM9F4Y	20578	13-6 #Turquie contre #Allemagne à la fin du 1er QT; c'est très faible #eurobasket
negative	AL9AA2AQKJ0XP	20578	13-6 #Turquie contre #Allemagne à la fin du 1er QT; c'est très faible #eurobasket
neutral	A2XWC57PG6KWUB	20578	13-6 #Turquie contre #Allemagne à la fin du 1er QT; c'est très faible #eurobasket
positive	A1SYLLSICZ0T1H	16626	12h de taf; 3h de trajet... Rha c'est beau d'être adulte :') \o/
negative	AL9AA2AQKJ0XP	16626	12h de taf; 3h de trajet... Rha c'est beau d'être adulte :') \o/
