sentiment	numberagreed	tweetid	tweet
positive	2	965340	do nada deu uma vontade de joga super nintendo :x
positive	2	747450	Boa noite!
neutral	2	718433	Amigo não é aquele que te chama para beber. É aquele te leva para casa em segurança depois que você está bêbado...
positive	2	625134	Não importa se é certo ou errado. Foda-se; seja feliz! 2
neutral	2	468813	Lembrando que o contrato com a estatal não é até JULHO; é até agosto!
positive	2	2373206	Muito sol em BsAs; maratona da Nike e todos os participantes de verde marca texto! Logo mais @user 10 anos...
positive	2	1272909	Lançamento do tenis da Nike air force one na @user  dia 07 apartir das 14horas. Nossas atrações mais a festa da Nike no feriado! Topa?
negative	2	890557	... Por maior que seja o desejo ou amor... Há um certo "tempo" que não deixa apagar certas marcas...
negative	2	328885	twittar sem ele aqui é muuito chaato ¬¬' ( não tem p quem manda indireeta UAHSUAHS)
negative	2	2492381	Vergonhoso... RT @user Sony Ericsson paga de Motorola e furunfa bonito com usuários do Xperia ~http 
na	2	769010	#pensamento: "A alegria está na luta; na tentativa; no sofrimento envolvido e não na vitoria propriamente dita."
negative	2	1229538	Terceiro contato com a SONY desde o dia 23/08. O produto mp3 w202 já está há 18 dias na a. técnica. Não há previsão de entrega. @#$%&**
neutral	2	778693	kct; preciso compra um cadernoo novoo
positive	2	667158	sou palhaça de mais neah @user la la la la la la la la
positive	2	1248562	Olhar Digital: Uma TV sem tela? Sim; a Samsung pensou nisso! ~http 
na	2	538340	O que você pensa quando me vê? Amor? Dor? Tristeza? Me fale; eu quero saber.
positive	2	866606	No bonde c o @user  dudu e irma da nathy...chega em ctba e dormi hauhsaushauhs'
neutral	2	1094058	A GUCCI aposta em verão preto e branco; com pinceladas de cinza.
positive	2	117482	Vc esta feliz? Que bom que agora eu cheguei pra por vc no seu lugar!
positive	2	563352	To namorando hsaushaushau com a @user  shaushausa; ela e minha so minha ''gatona'' shausa
positive	2	1631337	Hoje meu irmão me esculachou com o celular dele ; um tal de Samsung Galaxy || . Nossa que sonho de celular .
neutral	2	556209	Oi! Boa noite.
negative	2	274506	Dá pra ver na sua cara o desespero ♪
negative	2	774266	Meu Nintendo Wii não ta funcionando; alguem quer me dar 200 reais pro cara da loja concerta ? *-*
positive	2	445987	Beijos&Abraços #Ousadoos ! HA' Fiquem com Deus :*
positive	2	1251542	Ganhe um Microsoft Office 2010 Professional ~http  via @user
neutral	2	129998	Boa Tarde ;D
positive	2	1586915	oi gente; estoou mechendo pelo meu nintendo dsi   *---*
neutral	2	1230216	GANHE um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user - Clique e Concorra: ~http 
negative	2	757081	"@SiteBABOO: Samsung vende notebooks com keylogger ~http  a coisa ja ta ruim....e com ajuda...fica pior ainda..
neutral	2	458671	Agora vo toma banho e cai na cama #fui
negative	2	53240	Acho engraçado fala mal da pessoa até mais sai com ela;parabéns vc realmente caiu no meu  conceito de vez
positive	2	778710	eh errando que agente aprende neh; c num tivessee feitoo e errado ; agora naum saberia qual o jeito certo de fazer.
na	2	306407	Deus vamos fazer uma troca? Te damos o restart e o senhor nos traz de volta os Mamonas Assassinas?²...CONDORDOOO TOTALMENTE; BOM SE PUDESSE!
negative	2	1796825	Queria tanto um samsung Galaxy mas é tão caro =/ #2.000
positive	2	2546324	Universal; Warner e Sony são tops na minha tv
positive	2	391619	Voltei! Parece que a saga dos transportes terminaram. Nike conseguiu sair de Maceió às 13h (14h após horário marcado) e Cely fly. By amigas!
positive	2	370125	Se eu tivesse a força que vc pensa que eu tenho; eu gravaria no metal da minha pele seu desenho...
negative	2	2593635	Bah o povo da Microsoft comprou o Skype por bilhoes;q idiotas;eu baixei d graca! Haha
neutral	2	824610	Ô Ô Ô a camera voltou!! Quer concorrer a uma Camera Digital Samsung ES65? É só seguir @user ~http  Sorteio quarta dia 27/7
positive	2	590859	Se fosse sempre;quente deita aqui perto de mim; tem dias dias; quem tudo está em Paz; e agora os dias são iguais... Não; são sempre melhores
neutral	2	228296	Que saudade da @user ):
negative	2	763831	By @user "CONTRATA-SE batedor de Pênalti; interessados enviar currículo para SELEÇÃO BRASILEIRA!"
neutral	2	1022746	Mas Paris Hilton não aquela patricinha? -qqq Nos EUA todo mundo tem o msm nome; omg.
negative	2	776510	Começam aparecer provas do uso criminoso do "aparelho coercitivo do Estado" contra o movimento de greve de prof. em MG ~http 
positive	2	434480	Eu gosto de classificar a Sony em antes e depois de "Perfecta"; da Miranda.
positive	2	291870	quero ir no cine hoje! hahah
negative	2	412687	Que voadora foi aquela do Goleiro Gustavo no menino do Vasco? Sport já se pronunciou e ele não faz + parte do grupo de jogadores..
positive	2	556802	Agora vamos diferenciar os meninos dos homens. GREEEEEEEEEMIO!
negative	2	46954	como que o inter é campeao de tudo se nao foi campeao da copa audi ???????????????????????????
positive	2	594411	Mamãe queridaa ....
positive	2	828274	só na espera do meu anjo @user p ir embora
positive	2	550092	Ivetona arrebentou e soltou o pagodão com Xandy; foi muuito massa!
positive	2	117744	Não esqueci vocês; apenas achei um lugar que vendo jogos do Super Nintendo para Play Station; eu tava jogando Mário *--*
neutral	2	110514	#20FãClubesQueAdmiro 1. @user
positive	2	1020532	Lux -          Fotos: Festa Prémios Gucci para mulheres no cinema leva glamour máximo a Veneza ~http 
neutral	2	1998926	Promo: Quer ganhar um Samsung Galaxy 5 da Superfones?  Saiba como ~&gt; ~http  #promoção #sorteio
positive	2	492434	"Não tens quem faça teu elogio? Elogia-te a ti mesmo. " Erasmo de Rotterdam
negative	2	495343	A verdade é que; é muita Claudia; pra pouca cadeira!
na	2	711557	Eu tinha umas ideias para revitalizar a nossa economia tinha....era fechar as portas á União europeia.
positive	2	368483	Paris Hilton e seus pets chegam nesta quinta; em SP!!!!!!!!!!!!!
negative	2	495217	kkk ée voc ainda tem um monte de falas em @user ; poo nem sei que tipo de roupa levar ;x ; mais vou ver aqui o que faço .
positive	2	496341	o sony vegas pro aceita até 4k (resolução acima do full HD) (@OridhioniBauer live on ~http )
positive	2	299217	Read my response to "Hoje bateu uma saudade de voce !  vai pra qm?": ~http 
positive	2	333079	Dificil não é lutar por aquilo que se quer; e sim desistir daquilo que se mais ama.
neutral	2	2291713	a sony pictures pintou uma cidade toda de azul pra promover o longa Smurfs ~http  pinta minha casa tb..
neutral	2	571887	Galera; ja vo informar q na #Expo ñ vo sair do stand do @user to c/ mta saudds @user @user @user @user
neutral	2	495	Minha diva ?? que pergunta .. er a @user &lt;3
na	2	220945	eu sempre me pergunto porque eu fico rindo de tudo que nao tem graça??
negative	2	469358	Eita tênis feio RT @user Nike lança tênis inspirado em "De Volta Para o Futuro 2" ~http  #UOL
negative	2	1229555	Evitar que o consumidor; com respeito; mas duramente; divulgue uma experiência ruim com a marca SONY é uma prática aceitável?
positive	2	403030	Bom diaaaaa!!!! Quinta com cara de segunda adourooo!!!
neutral	2	44743	daqui a poco assisti inter x barça pela copa audi ;D
neutral	2	1998950	Promo: Quer ganhar um Samsung Galaxy 5 da Superfones? Saiba como ~&gt;  ~http  #promoção #sorteio #concorra
negative	2	443499	A tão falada Taça Audi é nada mais que uma PRÉ-Temporada para outros... Parabéns Azedos !  #semtécnicoépagavale
negative	2	832304	o PC desligo sozinho . :x   Banho depois almoço
positive	2	842271	boa noiteeeeeeeeeeeeeeeeeee chegueei kk
negative	2	2631012	Eh n tem jeito... se vc teve um som sony nem um outro eh 'similar' a ele..... #Arrependimento
neutral	2	2569854	Câmera Sony NEX-7 de 24 megapixels poderá custar “apenas” US$1.200 | Gizmodo Brasil ~http  via @user
positive	2	62714	Nossa minha aula de bicicleta me matou hoje; nada como um bom banho quente; um jantar calmo e a companhia de @user e do @user.
neutral	2	432595	vo dormir;beijos para quem fica s2
negative	2	604026	Ta virando brincadeira já.... RT“@estadao: DE NOVO: Sony é invadida e dados de 1 milhão de clientes são roubados: ~http 
neutral	2	2336660	bom dia a todos galera? alguem sabe a data oficial do nintendo wii U
positive	2	845836	Esses jogos de nintendo 64 são viciantes.
neutral	2	2015412	Desconto de 471 reais em Samsung Galaxy Tab + Frete Grátis Brasil e em 10X sem juros. Aproveite! ~http 
neutral	2	1092473	A @user e @user vão sortear uma camisa Nike oficial da seleção brasileira pelo Twitter. Saiba como no link ~http 
na	2	2169339	Fraquejei; a tv nova vai ser sony mesmo
neutral	2	769787	Fato: Sharepoint da Microsoft e Fast 2010 nao fazem busca semantica !!!! Como resolver isso ? Veja em: ~http 
na	2	291865	acho que minha siis @user tb vai.. tomara que o pai dela deixe (yn)
positive	2	1183465	Passei o Ferrari; calcei o Nike mas não perdi o espirito de pobre vagabundo folgado.  Fui
negative	2	758651	Quem tiver o Samsung COrby Smart por favor; me ajude. #tense
positive	2	55682	os Cara ta cauzanoo manooo! kkkk  fica falando da IANCA aii eu lembro do cachorroo! kkkkkkkkkkkkk
negative	2	298707	Minha timeline tá bombando com "citações" de Caio Fernando Abreu. Desculpa; mas não dá mais pra aguentar! Qual é?!
neutral	2	2047974	Quero ganhar Uma bela Cam Digital Samsung ES65. Basta seguir a @user e concorrer ~http  #Compex21anos ☺Entre nessa festa
negative	2	838872	aff 1 dia sem ver minha best @user e ja to morrendo de saudades dela eu nao consigo fica sem ela msm; te amo + q td best s2 linda
neutral	2	809140	Indireta é tipo Granada: você joga uma e pode atingir vários.
positive	2	687985	banho queeeente!
neutral	2	2087911	Câmera Profissional Sony Hdr-cx550v ~http  Estaou super contente com essa aquisição! O produto é muito bom!!!
positive	2	44279	Boa Tarde !!!
positive	2	611934	Solzinho lindo entrando aqui! :D* bati uma foto;essa camera do meu Samsung não é das piores. ~http 
neutral	2	2472768	Esta semana divulgaremos um novo campeonato na VSR: GT Challenge! Contaremos com 4 modelos: BMW M3; Audi R8; Mercedes SLR e Nissan Skyline.
positive	2	439665	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK MIJADO DE TÃO MORTOOO ! ~http 
positive	2	326353	Amoores querooo veer geraal seguindoo o @user #follow
neutral	2	632750	Vou sair do twitter! Boa Noite a Todos!
positive	2	1168721	Conferência #E3 Microsoft acabou! Será q esse êh o ano deles?
positive	2	1769698	Muito bom..RT.@VPublicitaria Nike | Nova campanha estrelada por Kobe Bryant; Kanye West e Bruce Willis ~http
positive	2	550064	Personalizei minha foto com o #UaiFolia1000dias Faltam 12 diaaaaaaaaaaaaas!  \o/
negative	2	586804	E nem fiquei pra aula de Matemática .
positive	2	1249253	Até própria Microsoft reconhece que o Kernel Linux é superior ao Windows... ~http  #EuUsoLinux
neutral	2	2618867	ninguém quer me dar um Vivaz U5 da Sony Ericsson de natal??? *-*
neutral	2	1128319	Live time Audi DTCC: ~http
negative	2	192045	Tio tava tao feliz mas quando desse que n envio fiquei triste damas pfv le minha DM (@ALPHAHITS live on ~http )
neutral	2	1056644	Dúvida cruel: Comprar Nintendo DS ou PSP?
neutral	2	1292605	Reading: "Novidades na Net: Sony lança atualização de firmware que bloqueia 'destravamento' do PS3"( ~http  )
positive	2	439085	Hoje é ruyzão; bolão rapaiz!Vo chega em casa acabado -.-
neutral	2	533723	aprendendo com a Satuba; tudo o que acontece escreve; sera que nao tenho que fazer tambem??? agora fiquei na duvida.
positive	2	38371	Maano hoje ta com uma cara de sabado; que eu vo te contar eim !!!
neutral	2	2255145	Sorteio de Um PlayStation 2 Slim Sony #Promoção Mamãe & Bebê do site de vendas da @user Clique e Concorra: ~http 
na	2	213519	queria matar aula pra ir ver essa minha amiga; mas não; fui fazer prova de gramática ¬
positive	2	381526	Vou dá uma saida agora depois  bjosssssss
negative	2	1093416	Sony é atacada novamente: 24;6 milhões de contas comprometidas: A Sony Corporation e Sony… ~http 
neutral	2	1128291	O programa Students to Business; da Microsoft Brasil; está com as inscrições abertas para 80 vagas em cursos de capaci…~http
neutral	2	12489	Em duvida se pago ou não o boleto do concurso de Canguaretama.
neutral	2	57581	Executivo da Sony afirma que invasão a PSN foi um ... ~http  #alerta #games #PS3 #PSN #jogos #PSP #PSVITA #PS2 #e3 #Sony
negative	2	480903	A convivência com a Sony diminuiu meu interesse por games... Vou voltar a usar Nintendo como nos velhos tempos! (cc @user )
negative	2	334655	Começa a bater uma moleza... jajá começa a  dar sono =/
negative	2	905893	Valeu samsung sem previsao de atualização do Galaxy Tab para o brasil mais para o resto do mundo tem
negative	2	29789	Dia de fazer exames períodicos; ligo para clinica; não tem médicos!
neutral	2	433730	Hoje eu acordei com vontade de comprar um coelho ... que LOL
negative	2	2604755	tai o perez hilton tem 3 milhoes e 7 mil seguidores so porque fala mal das celebs tambem quero esse emprego manolo
positive	2	8719	GANHEI o/ haha 6x2 .. Meu nome ta entre os 5 disputando trofeu de destaque juvenil e entre as 7 disputando o de destaque feminino *------*
positive	2	898479	bye vou eperar o nintendo carregar ;*
positive	2	31368	twitter via nintendo dsi kkkkkkkkk" é muito loko :D
neutral	2	34187	tava pesquisando sobre o Omnia II da samsung...me interessou muito; Samsung Galaxy S tb...só que ta caro ainda....Nokia N900 parece bom..
neutral	2	201179	É tão diferente quando não é comigo; mais é igualzinho. Tenso :s
positive	2	609462	Boa Noitee gentee!!;)
na	2	287291	vou jogar Nintendo Wii com a @user ; HAHA se ela qiser ;)
positive	2	2532208	como eu queria ter dinheiro e anda no estilo ; ter pano da lacost e adidas dee 12 pino  (8)
positive	2	321360	Eitha (:: - @user twitcam ao vivo em ~http
neutral	2	2469974	Eu quero o Nintendo 3DS Cosmo Black que a @user está sorteando! ~http  – tweet e concorra!
neutral	2	2392055	Portátil com imagens 3D; Nintendo 3DS é lançado nos Estados Unidos ~http 
positive	2	338894	Boleiragem na veia... E nike no pé.!
negative	2	1803149	éh; o nintendo tira as vidas das pessoas '-' coisa mó interessante
positive	2	411626	Cheguei em kasa agora depois de uma festa e ficar jogando NINTENDO WII COM @user  hahaha VLW
neutral	2	1200873	Eu Quero Ganhar um Player Microsoft Zune 30gb. Eu sigo @user e voto no @user. (~http )
negative	2	701398	noossa sacanagem não era pra eles ganharem ! :@ #QueRaiva.  Obrigado @user ...
negative	2	838098	Prova tensa di Quimica amanha .
neutral	2	141020	Banho e depois comer e depois...
negative	2	2487223	Quanta pegação de pé com a DEVASSA... deixem a DEVASSA da Paris Hilton em paz...
negative	2	221881	Frases "vingativas" com duplo sentido: "aqui se faz; aqui se paga"; "o que é seu tá guardado"; "quem procura; acha"; entre outras.
negative	2	617742	ONTEM O SONY SE ASSUMIU DIZENDO QUE ERA VIADO #GameFutebol
negative	2	2186708	Pense nisso: - › Se você reclama por ter ganhado um adidas e queria um nike; › › Eles adorariam ter uma... ~http 
positive	2	713678	Cheguei x-x hoje fui no Medico  no Trampo no Shopping comprei um Nike Reax *----*
negative	2	208140	acabei de chega em casa.. hje fui na muscu.. foi um saco p. varia :D
neutral	2	2080297	serginho e paris hilton &gt;&gt; ~http 
positive	2	525900	Boa tarde.. Vou pra casa da vovis neh
positive	2	2024698	amanha vou ver com as minhas amigas qual nike e mais bonito; ADOOORO
neutral	2	2178158	minha mãe aqui pedindo pra mim ajeitar os cadarços  do adidas star dela pra ela ir caminhar sem precisar amarrar. UUUUUIA!
neutral	2	22181	Roendo as pontas dos dedos!
positive	2	216322	vo toma um banho ali fechadao no 13 porque eu so pika! hahaha
positive	2	698449	Ri mt com @user ontem qd Walesca respondeu q o vice-presidente atual é o Sérgio Cabral!  kkkkkkkkkkkkk
positive	2	771208	E um "agradecimento" especial a divisão de games da Sony por continuar investindo naquela série de jogos dispensável e super estimada.
neutral	2	881825	Quer ganhar uma Bola de Futebol Oficial? Garanta a sua; participe!!! #EXPOBOLA ~http  (@JeffersonFranco) #TwitPromo
neutral	2	1893	AE @user  fala agora oque vc falava do diguinho na ausencia dele na onde ele dançava mesmo?kk passa meu numero ae 011-61479096
neutral	2	1857755	Sigo a @user e estou concorrendo a inscrições para o Circuito Adidas Primavera ~http 
neutral	2	797894	Que personagem as redes sociais vai instaurar em vc hj?
neutral	2	81769	vou sair gnt! Beiiiijos :*
positive	2	887892	MEU IRMÃO VAI ME DAR 2 NIKE SHOKS HOJE      &gt;&lt;
neutral	2	1288931	Serão aqui divulgadas informações sobre eventos e outros assuntos da Microsoft direccionados a nós; Estudantes!
negative	2	393186	Eita @user cada dia que passa; baixa mais o nível dos RT seus hein ? Tá pensando em retuitar Paris Hilton tb ?
positive	2	275958	OOI Fanaticos por LS *_* queria recomendar um #Tumblr ; eu ri muito com o seu primeiro #POST ;você vai rir lagirmas ;~http  #RT
neutral	2	233047	Queridos! Será que vale a pena atacar este biscoito aí? rssss Passa reto! rsss
positive	2	1297957	resolvi baixar o Microsoft Security Essentials; mas o melhor GRATUITO é o Avast
negative	2	1172935	#Marcelo Adidas compra um carregador de celular que custa R$2;00 coloca do meu lado e quem me garante que não vai explodir?! #tofora
positive	2	475391	amores sigam meu twitter pessoal @user  2
neutral	2	719071	Serei então Herdeiro de muito em pouco tempo !
negative	2	306202	Quase na hora de sair do trampo.... aai.. mas ainda tem a facul! Aff...
negative	2	288115	aain; como eu queria ta em Caicó esse FDS =X
positive	2	1290082	POHA Véi; to aqui pagando pau pro Nintendo 3DS; muito show. Quero jogar o clássico Star Fox 64 nele.
neutral	2	133601	Eu preciso nanar um pouco ;*
positive	2	254063	Achou que eu viria num Audi ou num Sedan..?? Chegeui de Bermuda;Chinelo e uma Blusa de Lã!! (8)
negative	2	718417	kkkk pior que é mesmo ontem fui durmir 3 e meia da manhã
positive	2	641259	Caraca pense em uma aventura da poxa ;ir pra pendas de moto
neutral	2	423884	a ultima coisa que falo u emy
neutral	2	354968	#EIAOVIVO QUE VALE MAIS; COPA AUDI OU COPA DA HORA?  PROFESSOR lUCIANO HENRIQUE - CANOAS E nOVO hAMBURGO- RS
positive	2	1086661	Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10    (20:00 hrs); RT e follow @user ~http  :P
neutral	2	36103	“O lance é seguir; curtir e se cadastrar na #SucelloLeilões para arrematar um #Ipad2 no #Sorteio de lançamento! ~http 
positive	2	781461	Será que vai rolaaa dá gente fica será; será??? eu quero é tentar!!!(8) Vo pra ducha e depois facul!!!
positive	2	1319037	Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!!!!!!!!! ~http 
negative	2	452690	AAAAA Eu quero ver a @user e n tem ngm p ir comigo. #xorey :'|
neutral	2	197352	: Tecnologia. Opinião. Inteligência.  IFA 2010: Samsung mostra o Galaxy Tab ~http  via @user Aw eu quero!
neutral	2	547333	Nossa; agr q eu vi q eu escrevi "celebro" no blog. AUEHUAHEHEUAHAE'
neutral	2	471658	galera dia 10 é meu niver! tenho 2 opções de presente ajem ae: 1 Iphone4 e um tenis nike 500 reais ou um tablet apple ?
neutral	2	1299932	CÂMERA DIGITAL SONY 16.1MP COM 4GB DE MEMÓRIA INTERNA E ZOOM INTELIGENTE DE ATÉ 28x POR R$51;58 MENSAIS. ~http
neutral	2	2169469	estou querendo um celular w100 da sony ericsson
positive	2	712445	Boa tarde @user @user @user @user @user @user @user @user @user @user
negative	2	674350	A procura da vontade de estudar...num frio de 4 graus...vixiii
positive	2	883829	Acabei de chegar do ctk ganhei dois trofeis !!! To esausto
neutral	2	509637	Conexão Tecnológica: CEO da Nokia: acordo com Microsoft inclui smartpho... ~http
positive	2	724742	oi; tudo bem?
positive	2	2377470	Sonhei que o Fulgore estava tentando invadir a minha casa... Super Nintendo é pra sempre
negative	2	2551551	QUEM USA BING ? QUEM ? ¬¬
positive	2	1543625	#Sorteio - Quero ganhar 2 Nintendo Wii Black! Venha para o @user! ~http 
neutral	2	455603	Video mostrando o porque de trem convidado o INTER para a COPA AUDI - ~http  VALE A PENA VER
neutral	2	160676	Boa noite; Henrique fanáticas. Como estão? *-*
negative	2	764413	huauahuahu quem tomou banho de canequinha ontem?? huahua e ainda tomei um preju virando meu pé.. na escuridão vagando pela rua!!
positive	2	359154	Boa tardee * *
neutral	2	2431117	queria tanto esse novo CD na Sony ou em outra gravadora :s
positive	2	593125	Amanhã vou no clube e @user vai estar na academia ; então ela vai ficar comigo conversando pela portinha laranja ashuashuash o/
negative	2	977555	porque eu nunca consegui capturar o trio regis no Pokemon Emerald? Será porque não tenho os tickets da Nintendo ou é falta de sorte mesmo?
negative	2	1053412	Comprei um Adidas star totalmente branco . . :)   com  o tempo ele fica preto  . . cinza quem sabe até marrom x]   óóó . .
neutral	2	549575	SPFC LIDERA COM FOLGA! kkkkk
negative	2	184481	que se foda a microsoft brasil! haha #MSBR
positive	2	649047	to no cel com meu amorzinho *-*
neutral	2	2048035	Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs);RT e follow @user ~http 
neutral	2	2420927	Por acusação de plágio; Holanda trava venda de celular da Samsung na Europa ~http 
neutral	2	562153	E esse lance do neymar o0
neutral	2	835970	baixando Tony Hawk's Pro Skater 2 - muito novo o.O do tempo em que nintendo era baralho -zoa
negative	2	190424	Bate a bunda no chão;rala a bunda no chão; chão chão chão (8 to com essa musica na cabeça
positive	2	544882	Leandro Damião jogando muiiiiito
neutral	2	1086662	Eu quero ganhar o Nintendo Wii que o   @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user ~http  :P
neutral	2	129385	voltei *-*
positive	2	496241	Hoje é meu aniversário. Aceito doações: Desde o Máfia II (ps3) a uma Sony Handycam HDR-XR150!
neutral	2	1386151	Problema de logística: será que eu consigo chegar em casa as 2 pra assistir a E3 da Microsoft na segunda? Espero que sim...
neutral	2	2407433	Barça  1 Inter 0 Copa Audi que também conta com Bayern munch e Milan
neutral	2	1560294	Só para maiores de 18 anos; já viram a Paris Hilton rebolar com o namorado? se não. se me provares que tens + de 18 anos digo onde podes ver
positive	2	2399879	"@mestreandroid: Xperia X10 Android 2.3 – Sony Ericsson está liberando a Atualização ~http  #android" Deus te ouça!
positive	2	617752	ei pessoal que tem orkut add a comunidade sony sai de casa #GameFutebol Ei  faz isso ai add essa comunidade por favorrrrrrrrrrr
neutral	2	2349511	Brasil é o primeiro país da AL a receber loja online da Microsoft #Microsoft ~http  via @user
neutral	2	1123861	MCP Brasil desponibiliza exames simulados de certificação Microsoft e um mentor online para tirar suas dúvidas. ~http
neutral	2	2286715	o Kaique ainda quer vir aqui de manhã pra jogar nintendo wii;
neutral	2	533069	camila agente vai bebe amanhã vendo a britney ?? sahdushau =x (@Camilah22 live on ~http )
neutral	2	1142895	entra la na sony games e da um jeito nesses softwares logo de vez mussa... mande seu CV pra eles!
neutral	2	2499120	Eu ainda não comprei o meu! Microsoft vende 1;9 mi de unidades do Xbox 360 no Natal - ~http 
positive	2	2539861	OHHHH mim quer RT : @user Nike lança tênis futurista de 'De volta para o futuro 2'. ~http 
positive	2	799178	Passeio hoje as 8horas CINEMA UHUUU SHOPPING TOTAL
negative	2	1428736	Você não terá outra chance; a vida não é um jogo de  Nintendo . #Verdade!
neutral	2	580617	Reencarnação: É quando a gente volta para o corpo; esquecido do que faz; para se lembrar do que ainda não fez.
neutral	2	325477	meew Andrewzinho bbê tank IDC e mlk's da Nike #TeAmo irmãozinho s2
neutral	2	775275	Venham conferir as novis; escolher o presente de Páscoa e de quebra participar do concurso cultural!!!!
neutral	2	768827	Treino das seleções para o Brasileiro e Mundial as 18:00 na Kiokay!! Oss!
negative	2	1455683	PQP n to achando meu tenis da adidas preto! to achando q comerao ele so pode pra ter sumido -.-
positive	2	163775	Oi pessoas aki é a titia @user mais conhecida como @user bom dia amores
positive	2	619487	Hevo 84 os futuros reis do rock' :D (@bestricardo live on ~http )
neutral	2	1181716	ATENÇÃO FÃS : Sony Pretende Lançar a Continuação de #ThisIsIt : ~http
negative	2	2615046	Nussss Paris Hilton me mandou um tt em ingles... nao entendo nada!!!!!!!! kkkkkkkkk
negative	2	223789	O que antes me fazia levantar da cama; hoje me faz querer permanecer nela. ~http 
positive	2	358021	ele thá se declarandoo ..s2
negative	2	2561157	Falha impede que milhões acessem contas de serviços da Microsoft ~http  #ApocalipseNow
negative	2	230198	o @user demora mil anos pra tomar banho e se arrumar; e sempre se atrasa u.u'
negative	2	2473003	Se a Nintendo não inovar na internet; continuará sendo uma escolha segundaria dos hardcores. né? ( #uoljogos live at ~http )
negative	2	83306	O time do Flamengo é mara ;kk ja demora pra fazer o gol e quando faz ta impedido kkk
positive	2	1319020	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!! ~http
negative	2	1712186	Tudo que eu quero é caro viu !!!!(Iphone; Ipad ; Nintendo Wii ......) Quero ver oq eu vou ganhar !!!!
na	2	884378	quando o amor bate a porta..... é sinal que  ... FUDEU kkk
neutral	2	592493	Até mais galera.
neutral	2	70435	Paris Hilton garante que cocaína era de amiga - ~http
neutral	2	71441	hj vou compra lance hehe'mas minha mãe dez janta kkkk' to nem ai quero lance hj \o/
positive	2	166287	A vida vai trazer quem eu mereçoo (yn
neutral	2	1319016	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi ! ~http 
positive	2	598551	Ideologia; eu quero uma pra viver... Cazuza; completaria hoje 53 anos de vida.
neutral	2	1190140	Siga-nos e concorra a uma Samsung Galaxy Tab! Ajude-nos a chegar a 9263 seguidores e RT!! Saiba mais ~http
negative	2	175637	Minha hora de ir embora passou tem 23mim.
neutral	2	848645	preciso de uma bateria samsung urgente D: se alguém quiser me da uma de presente eu aceito =)
neutral	2	206344	Depois de participar ao vivo da 99;5 fm; falo agora para todo o estado na rede serra dourada.
neutral	2	872416	To agora aki com meu colega domdom jogando Mario cardi do niNtendo ds
positive	2	1316718	Comprei um note  novo hoje; samsung boladão hsuahasuhasuas
negative	2	180741	resultado; um juba mto pior que a da #hermione no HP 1 ¬¬ e muito; muuuuuitos bolos e nos -.- #NaoSeiSerMulherzinha
positive	2	15372	Boa Noite gente ;
negative	2	872630	orra hj fui compra umas camiseta da nike mais ñ achei nenhuma massa acho q amanha ou dpois vo no shoping omar la tem umas coisa mais gringa
neutral	2	83512	fazendoo uuma invasão no orkut da @user s2s2'
positive	2	322334	agora sim; to com o tao esperado monitor de 32...
negative	2	702524	kkkkkk ;  mo dó da porcada !
positive	2	1276781	dps de 24hs em frente ao hilton ..consegui autografos*---*..pena q nao o da amy..+ valeew  foi lindo o show do evanescence *----*"
positive	2	760355	grana no meu bolso; nike no meu pé; carros luxuosos na mansão...
positive	2	752070	vou pra aulinha agora e depois academia...  bjusssssss...
positive	2	847430	Que tal em até 3 dias você conseguir 50000 seguidores no Twitter? Veja mais em: ~http 
neutral	2	115730	vou sair; estudar um pouco #beijo
negative	2	604413	eu não sou bruta; só não gosto de dizer as coisas eufemisticamente.. kkk
neutral	2	947319	Voltando ao Microsoft Word...
positive	2	459456	estou no twitter pelo nintendo dsi pq acabo a energia aki em casa  MAIS JA VOLTO E Q O PC E UM POUCO LERDO P/ LIGAR
positive	2	177832	Pow ; vc ta me deixando mal acostumada ...
positive	2	1155359	Sigo @user; retuito e concorro a 2 lindas mochilas Microsoft office. ~http  . Sorteio chegando.
negative	2	2397648	2 curiosidades inúteis sobre games: A tradução de Nintendo é “Deixe a sorte para o céu”. Capcom é a redução de “Capsule Computers
positive	2	670649	menino agita um pouco.. baixa Ready Or Not - Cascada . .. juro que vc vai gostar :D (@zecsinho live on ~http )
positive	2	839431	Boa Noite Loira  @user  !!
negative	2	311529	Solidão no msn de novo ;;
neutral	2	511225	Quero ver quem vai ganhar !!!! ~http  via @user  por indicacão da @useráujo
neutral	2	2640816	roupa para uma festa de 15 anos amanha: calça preta colada; tenis nike branco cano longo; blusa gola V( preta ou branca) e um blazer
