sentiment	numberagreed	tweetid	tweet
negative	2	24965	Et voilà :( c'est le jour ou on doit aller reporter le Samsung Focus :(
neutral	2	36453	Jennina Pizzeria (5/5): Je demeure a l'exterieure de la ville et chaque fois que je viens a St-Constant sur la riv... ~http 
neutral	2	3356	Miss France : Truqué ?
neutral	2	40282	J’ai publié une nouvelle photo sur Facebook ~http 
neutral	2	8341	J'vais créer un groupe; y'aura Birdman; Snoop Dogg et Gorilla Zoe... ça s'appellerait "The Zoo"
neutral	2	202774	+2% : Bing grignote les parts de marché de Google aux Etats-Unis ~http  #bing #google #kepster
na	2	48181	quand un meut fais sa star; fais lui comprendre que tu viens d'Hollywood #sachezle
na	2	28232	Jaime babe ♥RT @user Ma femme me manque un peu bcp ( cc @user )
negative	2	1140	Vu; oui. Pas étonnant; #Kadhafi a violé bcp de femmes; aessayé de violer une journaliste française.RT @user  ~http 
neutral	2	27705	Oggi : vu Alice au pays des merveilles et acheté un samsung player one noir :)
positive	2	111375	Les nouveaux appareils Sony font plutôt mal #A77 #NEX7 cc.@duperran
neutral	2	20782	Théâtre de rue à la Ménagerie le mercredi 18 novembre à 18h et 20h.
negative	2	50184	Ah putain sa me saoule je vois pas ma famille pendant deux mois deja que je suis bloquee fuck #armee
neutral	2	49485	#QuebecCity #Deal 29 $ pour un cours sur le trading à la bourse chez ProfitBourse.com (valeur de 199$)! ~http
positive	2	128762	en route pour la Conférence Nintendo et ensuite ENFIN l'ouverture du salon; impatience quand tu nous tiens !
neutral	2	29872	Fée d'effet; décoratrice de mariage; présente un thème fête foraine ! ~http  #mariage #décoration #thème #lyon #rhonealpes
neutral	2	3506	Voter s'il vous plait ( ou booster ) :D' ~http  ( @user )
negative	2	4316	Un délégué d'Oxfam: "Une COP du Monde qui aura déçu les amateurs de beau jeu: Aucune action flamboyante; et victoire de la Chine et des US."
negative	2	34805	La Russie et le monde entier déplorent les victimes du crash: La Russie d&eacute;plore les joueurs de hock... ~http 
positive	2	16383	Et sinon t as un étalon toi aussi? ahahah bon j'arrete...
neutral	2	33945	Les choses vont changer dans la #kpfrenchfamily aujourd'hui ! Restez connectés sur Killerpilze Web & Killerpilze... ~http 
neutral	2	90448	{MODE} La NIKE MAG revient pour le futur afin de combattre la maladie de Parkison - Evènement à NY et les 2 pubs TV ! ~http 
neutral	2	99624	C'est qui la direct. De MS déjà? ;-) RT @user Microsoft et Ben Ali : Wikileaks confirme les soupçons (cont) ~http 
neutral	2	33365	Photo: kpopcandles: ~http 
positive	2	12157	Demain; je fais du pouce pour la première fois de ma vie. Mont-Joli à Matane. J'espère que le Dieu du pouce sera avec moi.
neutral	2	405	J'apprends à jouer la musique des centres pokémon à l'harmonica.
negative	2	38991	Laisser moi mourir (@ Café De La Poste) ~http 
neutral	2	41594	Le Groupe KUHN recrute divers profils (informatique; commercial; marketing; SAV...) !  Retrouvez nous sur notre... ~http
negative	2	19377	ReadWriteWeb met fin à ses éditions Européennes : ~http 
positive	2	42772	#NMA Jador 7 chanson et shakira est magnifique!!!!!!!!!!
positive	2	92245	"Nom d'Zeus; la bombe est laché !!" - Nike Air Mag “Marty McFly” Release Information -&gt;&gt; ~http  PS: C'est bientôt mon anni' !!
positive	2	22533	de superbes photos animalière sur  ~http 
neutral	2	35156	Adieu Orange; bonjour Bbox
negative	2	15686	Si vous voyez un arbre de noel carrer vert marde  sur la rive sud ou sur l'ile de MTL tassez vous SVP parfois ca me mets en crisse!:)
neutral	2	136087	Pour le respect de l'environnement; Samsung sort 5 nouvelles imprimantes écologiques. ~http 
neutral	2	3300	Allez genre chez Zara pour acheter un truc féminin; et genre; sortir avec un jean baggy &gt;&gt; Cherchez l'erreur \O/
neutral	2	29477	bon apétit à tout le monde
neutral	2	50550	Lifting collectif pour les coupé; cabriolet et berline de la gamme Audi A5 au salon de Francfort ~http
positive	2	35492	Ce soir une petit surprise avec du piff et de la choucroute dedans :p
negative	2	5941	Je n'avais jamais remarqué une meuff' draguer; jusqu'à ce que ça m'arrive: Je l'ai rejetté (pas direct') parce que les meufs qui drag' ça (c
positive	2	28500	Merde ! Monter à cheval sous la pluie sa l'fait pas trop --' mais j'adore sa ! :D
na	2	51102	[vidéo] Eric #Besson en visite à #Marseille | ~http 
positive	2	10270	#WTF bonne nuit
na	2	14364	T'y pr le thème on troivera^^ @user
na	2	19960	Pour réussir votre mélange de styles; vous devez marier subti... on Twitpic: ~http  via @user
positive	2	34004	LE SITE EST DE RETOUR ! Retrouvez les dernières photos postées; les fanactions; les infos sur l'album et d'autres... ~http 
positive	2	199435	Vous en avez reve Sony l'a fait: des Vacances a la francaise au Japon ou presque ~http 
negative	2	30472	Enfin; ça pourrait être pire. Si ça avait été des roms par exemple
neutral	2	44278	Découvrez les 4 teasers de la prochaine campagne Adidas "All Originals". ~http 
negative	2	25165	C'etait (tres) mauvais et ca se voit! Papas fritas pendant #LesNuits ; 40 personnes ds un chapiteau de 1000! ~http 
neutral	2	18389	Prédisez les gagnants des Oscars et tentez de gagner 1 an de Cinémanie ! ~http 
neutral	2	37231	Total va ouvrir des stations-service à bas prix ~http 
neutral	2	32559	BONSOIR d'ailleurs !
neutral	2	29789	Le projet d’IRT Infectiologie; LyonBioTech; co-fondé par Lyonbiopôle et l’Institut Pasteur de Paris; a été retenu ~http 
neutral	2	192501	Qui veut la peau de Nintendo ?
na	2	18949	Moi je suis pas trop du matin; surtout l'après-midi.
positive	2	30142	HR : le capitaine Abdou Kafando lance la saison de la réserve duchéroise. RDV dimanche à Balmont pour les encourager ! ~http 
negative	2	205960	Seul ma famille et mon petit Gucci vont me manquer. MothaFuck cette ville de merde pleine de haineux & jaloux. Aller salut bandes de pauvres
na	2	6658	En mode rentree!!!! Et toi ca va? ;) des bisous RT @user @user On va bien ma petite Karima chérie et toi?
neutral	2	11807	Je vais arriver à l'heure?! Oui.. Je crois!
negative	2	36070	- Revenue à la maison à cause de la sortie; que je ne peux pas faire à cause de mes béquilles. ;D
positive	2	28122	Soiree de feu mercredi! Je me suis meme perdue! Juste les povreux la.. MAIS ON ETAIS PAS LA ON S EN FOU! SOIREE DE FEU! JEN VEUX ENCORE!
neutral	2	12695	Les médias sociaux sont de plus en plus présents dans les plans de communication: ~http  via @user
neutral	2	4128	Jeux vidéo en 2011 : et si c’était ça ? ~http
positive	2	84338	Nouveau post sur le Blog :: NIKE et PUMA s'engagent pour moins de produits toxiques dans leurs produits... ~http 
neutral	2	37090	GAGNEZ un Samsung Galaxy S & découvrez les jeuxHD en GRATUIT ~http  RT&Follow @user & @user
neutral	2	121213	Téléphonie mobile : Samsung propose un service de messagerie instantanée ~http  via @user
neutral	2	33451	Lancer une recherche à partir de votre #iPhone en tourant un mot clef : # bing #lasso ~http 
na	2	19273	RETROUVEZ TOUTE MON ACTU SUR MON SITE OFFICIEL :  ~http  RETROUVEZ AUSSI LES POSTERS KINNIE LANE EN... ~http
neutral	2	38065	(+) Je m'approche et constate qu'il s'agit en fait d'une pomme de terre germée. (+)
negative	2	25211	Quand France Soir nous raconte des histoires ~http 
positive	2	68947	Vidéo plein la tête avec le casque 3D de Sony (IFA 11):  C’est le coup de coeur du salon IFA 2011 : un casque vi... ~http 
positive	2	39518	Et en plus la boitr est trop belle =) ~http
neutral	2	15343	Ya un gars il a dit a son pote que c'est MOI qui lui parlais tout le temps; mais enfait il a voulu se la pété genre "T'as vu jai une fan"
neutral	2	41782	Barres au chocolat noir et caramel au beurre salé de l'encyclopédie du chocolat ( la recette) ~http
neutral	2	47328	Paintball warrior: On se fait un petit paintball ce week end ? Objectif : Choper la canette qui se trouv... ~http  Korben:
positive	2	187454	Et ils clonent Samsung aussi :D ~http 
na	2	2583	Donc en fait; #Idiocracy c'est pas qu'un film... Je lol ou je pleure ? ~http  (RT @user via @user
na	2	25479	("Maintenant qu'il fait tout le temps nuit sur toi"; rien que le titre annonce du sublime. Me rappelle "La plus que vive"; de Bobin...)
neutral	2	46254	Marguerite Blais #assnat au Duo 2011 faisant une expérience. ~http 
neutral	2	48028	Merci de signer la pétition  Pétition Une maladie qui se bascule en un fait divers.: ~http  via @user
positive	2	46995	J'm'en vais voir TRON ce soir....pumped!
neutral	2	22127	Twitter et Bing renouvellent leur accord sur la recherche en temps réel ~http
neutral	2	32097	On diT quE lOrsQu'oN vOit uNe eTOile fiLaNte fAuT faiRe uN vŒu...bEn mOi jE tE laiSSerai pAs fIlEr cAr jE tE vEuX
na	2	15709	Avec les Morville à San Francisco ! Demain Back to France !!
neutral	2	138587	Si toi aussi t'es bouleversé par le nouveau tour de taille de Carmella Bing #sitoiaussi
neutral	2	49419	Miss lbDESIGN veuillez repondre a mes txt  !
neutral	2	47531	Voici le lien pour avoir toutes les infos de l' AFTER WORK DU 08/06 AU Nautique :-) ~http 
negative	2	28760	Les  meufs de mon lycee ont essayer de parler au beau goss et il les a pas calculer; moi il es venu me parler... Les meufs me deteste mtn!
na	2	203625	Skype racheté par Microsoft : ça; c’est fait. ~http 
na	2	184513	Quoi ? La Samsung Galaxy Note est dans les trends en ce moment pour la France ! J'aurait pas immaginé autant de buzz que ça quand même ...
neutral	2	46078	Et bim j'ai fait libérer d'un coup plus de 7000 photos de transports en commun d'hier et d'aujourd'hui. On va pouvoir illustrer !!
neutral	2	5769	Concours T-Rès week-end ! Courez la chance de gagner votre week-end T-Rès Trois-Rivières. ~http  via @user
negative	2	189232	Avec les hangouts (bulles) de Google+ et les Video Callings de Facebook; Microsoft va finir par regretter d'avoir acheter Skype aussi cher
neutral	2	22805	Bon; hé ben c'est pas cette nuit que Twitter me livrera ses plus intimes secrets.  Tant pis Twitter; si tu le prends comme ça ...
neutral	2	49293	On détourne des camions de lait ! Les producteurs on du répondant !
negative	2	81621	"Moi je nike ta mère oui et ben moi j'adidas ton père" ;) #MDRtropVrai
positive	2	27069	Haha ! ~http 
neutral	2	48066	Louise 31 Lisez le livre: L'enfant Au Coeur Blessé La Mariée est en blanc son coeur est en gris.
positive	2	51248	et un perfect; UN ! #economiedepq
positive	2	15941	Les moules mdrrr (@Jrmofficiel live on ~http )
neutral	2	5478	SIGNALEZ @user S'IL VOUS PLAIT.
neutral	2	55307	L'un de nos rédacteurs ira tester en avant-première la Nintendo #3DS vendredi prochain! Ses impressions seront sur Little Geek Planet!
neutral	2	36559	Bon; il va me falloir une virée à la bibliothèque trrrrrrès bientôt !
positive	2	33559	Encore une belle journée sous la neige; je me sens si bien depuis que je suis Fan d'Eux &lt;3 SUJU &lt;3
na	2	37297	Aujourd'hui; je glande . #PasQu'aujourd'hui
neutral	2	44630	L'UdeM offrira dès septembre une toute nouvelle mineure en études du jeu vidéo ~http 
neutral	2	38602	SFR déploie de la fibre #FTTH à Paris 75011 côté Nord de la place Léon Blum Voltaire #fibre #SFR #Paris Juste à côté d'un futur NRO de Free
neutral	2	41965	Handles ~http
neutral	2	50437	Nouvelle chronique! ~http 
negative	2	184517	Euhh; à part les fanboys Sony qui pourrait bien avoir envie d'acheter un PS3D Display --' ?
positive	2	500	J'ai enfin reçu le tarot Bohemian Gothic 2nd edition de Prague!Il est vraiment magnifique!Il va peut être remplacer mon Lunatic tarot tiens!
neutral	2	152818	J'ai ajouté une vidéo YouTube à mes favoris. -- adidas is all in -- 120 Edition ~http 
na	2	1786	ARTICLE IN FRENCH Coup dur pour l' #athlétisme #chypriote. De bonne augure pour le #Luxembourg  ? ~http  #liegames2011
na	2	42451	Lourd track #LeSilenceNestPasUnOubli en mode #Lunatic l'album #MauvaisOeil panthéon du pera FR. ~http 
neutral	2	38611	HTC Hero : La mise à jour 2.1 en déploiement : ~http
na	2	5821	#FRANCEWANTSMILEY#FRANCEWANTSMILEY #FRANCEWANTSMILEY
neutral	2	1124	Prison secrète découverte près de #Tripoli avec des milliers de détenus. via AlArabiya Eng
positive	2	18894	D'ailleurs fini le 1080p... 720p ça ira bien hein !
negative	2	88328	retour a l'antiquité.... vieux samsung tt pourri.. avec une tete de reveil en plus :/ ~http
positive	2	16577	La minute du geek : comment Nintendo a joué la bonne carte ...~http 
positive	2	34405	MAKENLOVE: Pensée du jour: Dis-moi qui tu hantes;je te dirai qui tu es.   Bonjour HAITI!
negative	2	48552	Trois mois de prison pour insultes à agents sur Facebook ~http 
negative	2	13979	J'espère vraiment que je me trompe et que demain lorsque j'irai la bas je ne le surprendrai pas en train de me tromper avec elle... &lt;/3
neutral	2	206085	Chers tweetos; j'aimerais avoir quelques avis sur le Sony Nex 3k ?  #sony #nex3k
na	2	29382	J'ai regretté des paroles mais je n'ai jamais regretté mes silences
neutral	2	16805	Humour : Les fatalités de Mortal Kombat refaites en stop motion ~http  #jeuvidéo #culture
neutral	2	4158	Amusant RT @user Cohésion d'équipe : des exemples d'idées à combattre : ~http 
neutral	2	32109	selon Reuters l'assaut a été lancé par les FRCI (pro-Ouattara). #civ2010
neutral	2	88898	Wikileaks révèle la guerre menée par Microsoft contre le Logiciel Libre en Tunisie ~http 
positive	2	29632	J'offre un voyage à Londres; qui veut ? #humournoir
neutral	2	12474	En direct de l'avion les amis; décollage dans 20 min; direction Munich puis Hong Kong!!
neutral	2	564	Des ailes noir on poussé hier!
neutral	2	17364	Optimiser son blog #Wordpress pour les moteurs de recherche ~http  #seo via @user et @user
neutral	2	50398	dernier jour de l event  ~http  il en reste  ;  peu  .. ;mais il... ~http 
neutral	2	12634	Twitter lance son bouton "Follow"; équivalent du "Like" de Facebook - Actualités Techno - Facebook ~http 
negative	2	24526	Wendy vient me cherchée pour aller au carrefour des stars ; j'ai peur qu'elle s'envole avec le temps qui fais. :/
positive	2	18533	je sais oui je sais que tu t'en sortirais comme toujours d ailleurs car tu es divinement protégée 2/2
neutral	2	43649	Vie privée et dernier né ... : ~http 
neutral	2	100706	HIGH-TECH : Apple obtient une interdiction provisoire de la vente des Samsung Galaxy S et SI[...] ~http  via 20minutes.fr
positive	2	40765	Pendant 3 semaines je serai là-bas... Donc tweeterai moins; mais bon.. :-)
na	2	25751	De pire en pire; ce générateur des TT. Heureusement; ce soir Dexter Morgan de toi revient. Planquez vos bots. D.M. si tu RTues
neutral	2	37430	devant le match des bleus
neutral	2	22879	Cybercrimes : Sony : aussitôt remis en ligne; aussitôt piraté | Économie | Radio-Canada.ca ~http  via @user
neutral	2	49771	Nouvelle dépêche sur le site de L'Abattoir : ~http 
neutral	2	37066	Vous êtes en carton les petits RT @user @user impeccable. J'ai des ampoules en marbre
neutral	2	18407	Envie d'un Cornetto Classic gratuit lors de votre prochaine sortie ciné ? ~http
na	2	67165	- Nike ta raaace ! - Parle poliment ! - Vas faire l'amour à tes origines..
positive	2	18852	Je regarde tellement vrai sur nrj12 et il tombe tous en dépression xD
na	2	10943	Je veux que l'année passe vite.
neutral	2	17295	Les PME bénéficient de plus en plus du crédit d’impôt recherche !   ~http
neutral	2	11999	Pollution : la voiture propre a le vent en poupe en France (depuis Le Parisien sur iPhone)  ~http 
na	2	5378	Pas de bonheur sans problème ..
neutral	2	14317	je travail sur des vieilles chansons qui ne sont pas encore à mon goût et sur des nouvelles pour le groupe... inspiration reste avec moi.
positive	2	9547	Cinq annonces de l'Etat en faveur de la photographie - lemonde.fr ~http 
neutral	2	35785	Bizarre... les gens confondent la religion et leurs croyances  ou perceptions.
neutral	2	39064	ENORME ! Vous voulez savoir la vérité sur les stars ~http  (via @user )
positive	2	12168	Amoureux de la fille de la pub Jalouse
positive	2	47741	Et HOP je repars chez la cousine ce soir en faite ! :D
neutral	2	42384	ZAPBSL a un préjugé favorable monolithique pour les personnes et entreprises de sa région où qui en sont originaires. info@zapbsl.org
neutral	2	30413	InstantBird 1.0 disponible en téléchargement - ~http 
neutral	2	43363	Nouveau MMS du 06 18 13 84 93 ~http 
neutral	2	44601	Bientôt des jeux Nintendo sur iPhone/iPad? - Mac+iPod - iPhone ~http 
na	2	192521	Deux jeux cachés dans Wii Play Motion - ~http  - Nintendo aime nous cacher des choses !
na	2	20475	#previoustweet t'imagine t'arrives comme une fleur au petit déj avec ton bracelet fluorescent..
neutral	2	5631	Le #blog du voyage de 2011 est en ligne ! ~http  Have fun !
na	2	31214	Lytess recrute : ~http  chef produit; dir. commercial; hotesse accueil; technicien laboratoire; dir. marketing produit #job
neutral	2	46491	De la Génération Mitterrand à la Génération Changement : MJS 13 ~http 
neutral	2	36009	en Telechargement Libre sur la page Fan MAKIZARS ~http
na	2	23361	lol...lit cuz watchu kno bout dat
neutral	2	9660	Gilles Bonnafous; une vie de passions. ~http 
neutral	2	16749	Compte rendue des conf E3 Nintendo "innove" les autres font des portages ou rien
negative	2	55352	sans le Calendrier Audi ...dur dur pour voir en réalité augmentée sur iPhone - delapubmaispasque.com ~http  via @user
negative	2	4309	Ce matin; mèl collectif: "Où est la présidence danoise? Elle ne veut pas clôturer sa COP?" Réponse: Connie a le coeur brisé. Rasmussen cuve.
negative	2	9922	la vie est un combat sans fin et cest toujours elle ki gagne ...
negative	2	6851	C'est quoi ce temps pourri ?????!!!!!!!!!!!
positive	2	31063	Mes préférés France; Allemagne; Danemark; Azerbaijan #ev2011 #eurovision
negative	2	18752	Petit moi est perdu loin de tout...
neutral	2	192506	Et si Nintendo couplait la sortie du 2e stick analogique de la 3DS avec une batterie additionnelle ? Deux problèmes réglés en 1 coup.
positive	2	58894	Grosse journée demain! Ford dévoile enfin son nouvelle Explorer et Audi son coupé 4 portes A7....
negative	2	48788	Il y a de + en + de Pauvres en France... Mais pas de panique ! DSK et Anne Sinclair reviennent bientot pour faire remonter la moyenne !
positive	2	4878	vois Jessie J demaiiiiiin xD
neutral	2	43560	Helalala....J'suis du pour un menage! Tse; quand t'as des pieces de Nintendo DS sur 3 bureaux differents chez toi...
neutral	2	116979	La Maison Blanche a un nouveau DSI; un ex-cadre de Microsoft ~http  via @user
neutral	2	22868	Le Conseil des gardiens de la Constitution est prêt à effectuer un recompte des voix (AFP) #iranelection
neutral	2	11378	Qui gagne ? #franceRoumanie
positive	2	206356	Cool; le volume 3 de L'histoire de Nintendo est en précommande chez pix n' love. Y a un super pack avec la bible NES en plus...
negative	2	14178	Haha un bol pis une cuillère pour que tu manges de la marde! J'adore #lagalere
neutral	2	26463	Bonjour.  :33
positive	2	15332	Tellement avec ma pote ont faisait que de rigoler; ya un gay qui nous a dit " Nan mais si vous voulez pas suivre le cours vous sortez d'la!"
neutral	2	57053	STAGE/APPRENTISSAGE Assistant Chef Produit Microsoft Dynamics H/F: Depuis six ans; Microsoft France développe so... ~http 
neutral	2	5776	Une petite pensée pour tous les sinistrés qui; je crois; aimeraient bien plus que nous que la pluie cesse de tomber... Courage!
neutral	2	7357	Sécurité: Utilisez-vous l'un de ces mots de passe? Si oui; changez le vite! ~http 
neutral	2	15248	Justin vient pas de remporter un prix là ?
neutral	2	192533	Mini-Guide en PDF d'une page; pour créer des jeux dans le fabuleux #WarioWare Do It Yourself pour Nintendo DS: ~http
neutral	2	20798	Hé j'ai reçu mon tee shirt Firefly!!! Avec l'alcool j'avais presque zappé. Damn.
neutral	2	161119	Jeu Concours @user Gagnez 1 Plasma ou 1 Home cinema Samsung; des jeux Nintendo DS... ~http  Date limite : 20/06/2010
neutral	2	47331	NTT DoCoMo annonce au Japon une Galaxy Tab compatible LTE: Le japonais NTT DoCoMo vient d'annoncer la so... ~http  Clubic:
neutral	2	5491	Tous les grenoblois sont montés à la Bastille; à pieds. #HorsSujet #ZI
neutral	2	70746	16/11-17/12: ~http  organisé par le Microsoft Innovation Center et la Maison de l’Entreprise pour entreprises TIC innovantes.
na	2	14864	Je demanderai leur pointure à toutes les futures potes meufs de mon copain. #sachezle #vousêtesprévenues
negative	2	42463	La journée va être diiiiire même. Vraima lé léndi sé dire tout comme les mardis; les mercrédis; les jédis etc... Sauf samedi et dimanche.
neutral	2	41779	Cookies double choc et noix de macadamia ~http 
positive	2	46347	je me sens trop mieux quand même : ) peut être parce que le mv des FT est sorti ^o^
na	2	42356	Bon maintenant au Infinite de gagner la semaine prochaine ~ &lt;3 Ils faut qu'ils gagnent l'inkigayo et le mcountdown !!
positive	2	4161	Coup de coeur pour HOD... ~http 
neutral	2	63283	Les marques en jeu sont : Apple (Iphone4+Ipad2); Blackberry (Bold9000+Playbook); HTC (Desire S+Flyer) et Samsung (I9000Galaxy S+galaxy tab)
neutral	2	19005	pas mal ta tactique ~http  (@SeriousCharly live on ~http )
na	2	44374	A la pause nos 3 représentants étaient tous sous l'average. Mais à 20 places de l'ITM.
positive	2	25888	#FF prophétique @user; grâce à qui j'ai déjà pu réserver mon réveillon de 2012 au restau *L'Enfer-de-(Al)-Dante*
neutral	2	32125	Salut! Qu'est ce qui se passe au 220 logements? Il y aurait des tirs nourris. Merci pour toutes les infos en temps réel.
positive	2	193656	Apple ouvre un nouveau front contre Samsung au Japon ~http 
neutral	2	187482	Preuve de l’implantation du numérique : Sony ferme une de ses usines de CD qui produisait 18 millions de CD par mois ~http 
positive	2	43274	Je crois que je suis enceinte de Pee & Dave @user... Je vous présente votre enfant le 24 sept.! ;) ~http
negative	2	13665	Elle me fatigue aussi d'ailleurs! RT @user Ma vie me fatigue! #jevaisbientoutvabien
neutral	2	13606	Vers un état des lieux de l’#Opendata en France : ~http 
positive	2	25315	Bon; 3h du mat; je pense que j'ai assez travaillé :).
neutral	2	14098	Si les Shtroumphs sont à N-Y dans le film... le manoir de Gargamel ça va être quoi... l'Empire State Building?
neutral	2	38515	Séance publique du conseil ce soir. Qui bravera la tempête pour y assister?
neutral	2	24541	Si je fais un Twitcam demain ; vous viendrez ? x) ( 2eme tentative ) [Like it? ~http  ]
neutral	2	6254	Bonjour à toutes (et à tous)...
neutral	2	189802	:D RT @user Réponse de Samsung à Apple: l'ipad a été inventé en 1968; Apple l'a copié. ~http
neutral	2	39872	Cap sur l'innovation; une offre à ne pas manquer! ~http 
positive	2	35758	Bon...j'ai terminé mes 2 derniers projo de bateau; pas de dépannage avant dmain midi;ya du soleil; jvaisme posticher dvant la porte #nice
negative	2	10949	C'est pas comme si j'etais pas dans une banque internationnalle !
positive	2	49334	Le mot #vacances est dans toutes les bouches en ce moment... Et bientôt dans la mienne #lovethat
positive	2	15494	Bon apparemment il y a XFactor ce soir en France et ma TL est très assidue! Bons canards les amis!! Bise
neutral	2	90475	{HIGHTECH} SAMSUNG : LE COMPACT AVEC ECRAN TACTILE PIVOTANT A 180° ~http 
na	2	14261	Déjà jeudi; la semaine passe tellement vite! À ce rythme là; l'école va recommencer demain.
positive	2	23866	Belle hommage à la Femme ~http 
neutral	2	40063	Je fais appel à votre gentillesse pouvez-vous aimer ma photo (Kstew en maillot avec les feuilles de cannabis.... ~http 
positive	2	109810	Intéressant:  l'Empire Samsung - Un Oeil sur la Planete ~http  via @user
negative	2	525	Ca y est; Mage the awakening tire aussi sa révérence; avec son dernier supplément via l'adieu de Bill Bridge pour cette gamme... :'( #wod
positive	2	37647	Ce soir dans toutes les chaînes nationales; "Le discours d'un roi" partie 2 ! #maroc #mohammed6 // Attendu impatiemment !
negative	2	6985	Surprenant ce silence absolu dans nos médias sur les convictions ultra-sionistes de #Breivik...en fait non pas tellement...#Oslo
neutral	2	87047	Nike Vapen Session Episode 1: Voici le premier épisode de la Nike Vapen Session. Comme l'année dernière pour la ... ~http 
na	2	13002	En même temps de sort de colo alors FORCEMENT des chansons de merde j'en ai apprit! x)
neutral	2	161589	Bada 2.0 pour tous les Samsung Wave: Que les possesseurs de Samsung Wave se rassurent ils auront tous accès d’ic... ~http
neutral	2	169676	Premier spot publicitaire pour la Samsung Galaxy Tab 10.1 en France ~http  via @user
negative	2	16138	L'insulte originale du jour ! RT @user Sa mère l'asymptote.
negative	2	208843	:') ca me rappel une @user  “@manudwarf: OMG ! De la propagande comme Microsoft n'ose plus en faire... #fail ~http 
neutral	2	20820	Je suis allée à la braderie de Lille pour m'acheter un sac et être une femme. J'ai acheté un Buzz. Ok? ~http 
neutral	2	28042	Ah Oui Demain Basse-Terre Je dois HT mon tee Shirt : "An Kounia Manma'w "
positive	2	27681	#fêteducinema. Super Dog Pound ! Bon moment avec kiss & kill.  @user : "bonjour" lol
negative	2	32798	OMG les nouveaux sons d'Anthony Hamilton :( Qu'il revienne vite ♥
neutral	2	196910	J'ai rêvé que je me faisais voler une nintendo DS toute neuve par un lapin blanc géant... Qq'un aurait-il une (cont) ~http 
positive	2	5915	LES ASSURANCES VIE LE SUPER PLANS EPARGNE!!!
neutral	2	8594	Jon Hamm (Mad Men) : "Ce n'est pas pour rien si; dans le générique; un homme tombe dans le vide..." ~http 
neutral	2	17820	2 pass 3 jours pour le @user à gagner avec @user ! Follow + RT pour gagner #SCT7Nt - ~http 
na	2	46398	Dans les prisons de… France  ~http 
na	2	142247	#FF nice try le dude random qu'ya fait le cheat de Contra sur mon sac Nintendo à matin.
negative	2	32360	Et puis même que personne me souhaite un #happybday parce qu'ils sont toujours en vacances en Aout. T.T
positive	2	9376	Des groupies ça ne reste pas; seuls les fans restent.. ;) (@theReyzSound live on ~http )
neutral	2	7855	Envoûtantes photos 3D ~http 
negative	2	34611	Bakchich.info condamné pour avoir diffamé David Douillet . ~http
na	2	28640	Gooood mooorning ! @user Café ~http  @user @user @user @user @user @user
neutral	2	40474	Intel et Microsoft dans des directions opposées ~http  via @user
na	2	23297	Une nuit blanche s'impose
na	2	45419	Rom MIUI 1.5.27 FR en ligne  pour le HTC Desire ~http  | MIUI France
neutral	2	36543	Travaille très fort pour finaliser notre colloque : flyers; exposition ppt; affiches; programmes; lettres. OUF ! ~http
negative	2	186121	3 semaines que je me bats avec Microsoft et Gandi... #fuckoff
neutral	2	9168	Ça parle; ça jacte sur ma gueule et ça fait des paris #jackpot !
neutral	2	33274	2 barges eau claire (500 000 litres) de l'US Navy doivent arriver dimanche au large de #Fukushima  ~http  #nucleaire
neutral	2	7757	[ Je vais dormir; demain dernier jour de cours (a) bonne nuit les filles ♥ ]
negative	2	17932	Lady Gaga ne fait pas le poids à côté de JLO :P #M6 #monstre #cheveux_bleux #robe_en_cheveux #WTF
na	2	27999	Niak Niak Niak #TweetDiabolique
neutral	2	2946	Gars si tu me bring ya pas de pbs. Je vais porter tes sacs BOSS RT @user @user on go chez gucci vendredi aprem noh?
negative	2	8041	Elle a raison RT @user Selon Miley Cyrus; Perez Hilton est un idiot: ~http 
na	2	1418	Direction Paris allez juste 3h de TGV quoi ;) rock en Seine me voilà !!
neutral	2	15438	“@kalilsaidi: @user ouai Adidas pensent aux femmes mais je pensais vraiment que tu preferais Nike!  ~http  ahah j'avoue!
positive	2	17963	J'ai keaffé Pierre Louis en espagnol avec son RAAAAYE! Mdrrr ça m'a tué!
positive	2	41001	Création à Berlin de l'Institut pour l'Internet et la Société; financé par Google ~http 
neutral	2	160023	Symbian Belle accueille les outils de productivité de Microsoft - ZDNet ~http  #ergonomie
neutral	2	12176	Bienvenue @user la parisienne!
neutral	2	50036	Rudy; le retour du boulet. #SS5
negative	2	51273	Jai le sosie de la sorcière dans blanche neige en face de moi dans le bus Qui dis mieu ?
neutral	2	17489	Quid du statut de Jeune Entreprise Innovante ? ~http  sur @user via @user #JEI
positive	2	24649	Buvez du Oasis
neutral	2	13697	Sabrina et Aurélie ont EXACTEMENT le même caractère que deux potes à moi. #SS5
neutral	2	28127	Acheter vous donc un avertisseur de fumée vous autres la; j'veux pas vous perdre!
negative	2	10341	Lucas l'AFC va mourir . Et j’emmerde les gens qui veulent que je reste comme avant.
neutral	2	43248	Changera de fond et de fringues car l'automne cogne... #jepartage
na	2	26791	Le monde est petit: quand ta nouvelle collègue était pionne dans le lycée de tes anciens scouts...#bac
positive	2	40379	Vidéo de Kristen qui arrive au MET GALA !!! - (investissez dans une caméra HD SVP looool) ~http
